LatinName,Site,Date,State,Latitude,Longitude,ButterflyCount,PartyHours,JulianDate
Systasea zampa,SabinoCanyonAZ,7/26/2000,AZ,32.3656,-110.7774,7,21.5,208
Systasea zampa,SabinoCanyonAZ,7/18/2001,AZ,32.3656,-110.7774,2,23,199
Systasea zampa,SabinoCanyonAZ,7/19/2008,AZ,32.3656,-110.7774,1,14,201
Systasea zampa,SabinoCanyonAZ,7/17/2010,AZ,32.3656,-110.7774,17,32,198
Systasea zampa,SabinoCanyonAZ,7/20/2013,AZ,32.3656,-110.7774,1,31.5,201
Systasea zampa,SabinoCanyonAZ,7/15/2017,AZ,32.3656,-110.7774,1,38.5,196
Systasea zampa,SabinoCanyonAZ,7/31/2018,AZ,32.3656,-110.7774,1,33.5,212
Systasea zampa,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,8,18.5,211
Systasea zampa,SantaRitaMountains,7/28/2013,AZ,31.7268,-110.8807,4,26.5,209
Systasea zampa,SantaRitaMountains,7/27/2014,AZ,31.7268,-110.8807,1,27,208
Systasea zampa,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,10,43,207
Systasea zampa,SantaRitaMountains,7/31/2016,AZ,31.7268,-110.8723,6,40.5,213
Systasea zampa,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,6,41.5,210
Texola elada,AtascosaHighlandsAZ,7/19/1980,AZ,31.48,-111.16,85,26,201
Texola elada,AtascosaHighlandsAZ,6/20/1982,AZ,31.48,-111.16,3,19,171
Texola elada,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,44,26,211
Texola elada,AtascosaHighlandsAZ,8/5/1984,AZ,31.48,-111.16,43,41,218
Texola elada,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,36,22,229
Texola elada,AtascosaHighlandsAZ,8/30/1986,AZ,31.48,-111.16,442,35,242
Texola elada,AtascosaHighlandsAZ,8/22/1987,AZ,31.48,-111.16,474,35,234
Texola elada,AtascosaHighlandsAZ,8/13/1988,AZ,31.48,-111.16,108,33.5,226
Texola elada,AtascosaHighlandsAZ,8/20/1989,AZ,31.48,-111.16,41,56,232
Texola elada,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,595,50,230
Texola elada,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,2,43.5,222
Texola elada,AtascosaHighlandsAZ,8/16/1992,AZ,31.48,-111.16,52,62,229
Texola elada,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,46,45,226
Texola elada,AtascosaHighlandsAZ,8/13/1994,AZ,31.48,-111.16,250,28,225
Texola elada,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,145,51,232
Texola elada,AtascosaHighlandsAZ,8/18/1996,AZ,31.48,-111.16,4861,42,231
Texola elada,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,534,49,228
Texola elada,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,69,53.5,227
Texola elada,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,185,64,226
Texola elada,AtascosaHighlandsAZ,8/19/2000,AZ,31.48,-111.16,568,65,232
Texola elada,AtascosaHighlandsAZ,8/18/2001,AZ,31.48,-111.16,190,56,230
Texola elada,BoyceThompsonArboretum,8/11/2007,AZ,33.295,-111.0946,5,15,223
Texola elada,BoyceThompsonArboretum,9/11/2010,AZ,33.295,-111.0946,8,12,254
Texola elada,BoyceThompsonArboretum,9/10/2011,AZ,33.295,-111.0946,3,25,253
Texola elada,BoyceThompsonArboretum,9/15/2012,AZ,33.295,-111.0946,1,14,259
Texola elada,BoyceThompsonArboretum,9/7/2013,AZ,33.295,-111.0946,1,16,250
Texola elada,BoyceThompsonArboretum,9/6/2014,AZ,33.295,-111.0946,19,10.5,249
Texola elada,BoyceThompsonArboretum,9/12/2015,AZ,33.295,-111.0946,6,12,255
Texola elada,BoyceThompsonArboretum,9/10/2016,AZ,33.295,-111.0946,3,7,254
Texola elada,BoyceThompsonArboretum,9/9/2017,AZ,33.295,-111.0946,1,12,252
Texola elada,BoyceThompsonArboretum,9/8/2018,AZ,33.295,-111.0946,8,9,251
Texola elada,GuadalupeCanyonAZNM,8/4/1986,AZ,31.33,-109.07,6,10,216
Texola elada,PatagoniaAZ,8/23/1986,AZ,31.5072,-110.6908,68,54,235
Texola elada,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,104,54,227
Texola elada,PatagoniaAZ,8/6/1988,AZ,31.5072,-110.6908,196,52,219
Texola elada,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,16,65,225
Texola elada,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,163,37,223
Texola elada,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,44,61,218
Texola elada,PatagoniaAZ,8/9/1992,AZ,31.5072,-110.6908,47,56.5,222
Texola elada,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,85,55,219
Texola elada,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,34,75,218
Texola elada,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,33,60,225
Texola elada,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,97,40,224
Texola elada,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,128,51,221
Texola elada,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,23,66.5,220
Texola elada,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,28,72.5,221
Texola elada,PatagoniaAZ,8/12/2000,AZ,31.5072,-110.6908,735,64,225
Texola elada,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,198,75,223
Texola elada,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,38,47.5,222
Texola elada,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,357,43.5,221
Texola elada,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,126,38,220
Texola elada,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,160,61.5,218
Texola elada,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,103,35,217
Texola elada,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,84,58,230
Texola elada,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,30,56,222
Texola elada,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,137,71,220
Texola elada,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,401,82,219
Texola elada,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,89,79,218
Texola elada,PatagoniaAZ,8/11/2012,AZ,31.5072,-110.6908,75,62,224
Texola elada,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,42,73,222
Texola elada,PatagoniaAZ,8/9/2014,AZ,31.5072,-110.6908,8,80,221
Texola elada,PatagoniaAZ,8/11/2015,AZ,31.5073,-110.7331,203,81,223
Texola elada,PatagoniaAZ,8/8/2016,AZ,31.5073,-110.7331,367,45.5,221
Texola elada,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,90,54,219
Texola elada,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,137,62.5,224
Texola elada,PortalAZ,8/28/1999,AZ,31.85,-109.1667,889,62,240
Texola elada,PortalAZ,7/29/2000,AZ,31.85,-109.1667,21,45,211
Texola elada,PortalAZ,7/28/2001,AZ,31.85,-109.1667,74,28.5,209
Texola elada,PortalAZ,7/27/2002,AZ,31.85,-109.1667,1,25,208
Texola elada,PortalAZ,7/26/2003,AZ,31.85,-109.1667,2,16,207
Texola elada,PortalAZ,8/14/2004,AZ,31.85,-109.1667,51,33.5,227
Texola elada,PortalAZ,8/13/2005,AZ,31.85,-109.1667,24,32,225
Texola elada,PortalAZ,7/25/2009,AZ,31.85,-109.1667,3,20,206
Texola elada,PortalAZ,7/28/2012,AZ,31.85,-109.1667,82,18,210
Texola elada,PortalAZ,7/27/2013,AZ,31.85,-109.1667,39,22.5,208
Texola elada,PortalAZ,7/26/2014,AZ,31.85,-109.1667,4,17,207
Texola elada,PortalAZ,8/2/2015,AZ,33.85,-109.1667,2,15.5,214
Texola elada,PortalAZ,7/23/2016,AZ,31.85,-109.1667,3,20,205
Texola elada,PortalAZ,7/23/2017,AZ,31.85,-109.1667,1,20,204
Texola elada,PortalAZ,7/27/2018,AZ,31.85,-109.1667,18,26.5,208
Texola elada,RamseyCanyonAZ,7/13/1980,AZ,31.424,-110.2238,4,17,195
Texola elada,RamseyCanyonAZ,7/19/1981,AZ,31.424,-110.2238,2,27,200
Texola elada,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,14,56,218
Texola elada,RamseyCanyonAZ,8/11/1984,AZ,31.424,-110.2238,2,58.5,224
Texola elada,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,1,61,218
Texola elada,RamseyCanyonAZ,8/4/1990,AZ,31.424,-110.2238,2,55,216
Texola elada,RamseyCanyonAZ,7/30/1991,AZ,31.424,-110.2238,3,61.5,211
Texola elada,RamseyCanyonAZ,8/2/1992,AZ,31.424,-110.2238,42,55,215
Texola elada,RamseyCanyonAZ,7/31/1993,AZ,31.424,-110.2238,10,45.5,212
Texola elada,RamseyCanyonAZ,7/30/1994,AZ,31.424,-110.2238,2,44,211
Texola elada,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,31,70,218
Texola elada,RamseyCanyonAZ,8/5/1996,AZ,31.424,-110.2238,13,67.5,218
Texola elada,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,3,58,214
Texola elada,RamseyCanyonAZ,8/1/1998,AZ,31.424,-110.2238,4,56.5,213
Texola elada,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,10,76,215
Texola elada,RamseyCanyonAZ,8/4/2001,AZ,31.424,-110.2238,22,63,216
Texola elada,RamseyCanyonAZ,8/3/2002,AZ,31.424,-110.2238,9,52,215
Texola elada,RamseyCanyonAZ,8/2/2003,AZ,31.424,-110.2238,2,47,214
Texola elada,RamseyCanyonAZ,7/31/2004,AZ,31.424,-110.2238,7,43.5,213
Texola elada,RamseyCanyonAZ,7/31/2005,AZ,31.424,-110.2238,4,54.5,212
Texola elada,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,8,49,210
Texola elada,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,28,50,223
Texola elada,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,5,54,215
Texola elada,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,4,45,213
Texola elada,RamseyCanyonAZ,7/31/2010,AZ,31.424,-110.2238,6,50,212
Texola elada,RamseyCanyonAZ,7/30/2011,AZ,31.424,-110.2238,83,46.5,211
Texola elada,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,22,56,217
Texola elada,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,55,82,215
Texola elada,RamseyCanyonAZ,8/2/2014,AZ,31.424,-110.2238,11,45.5,214
Texola elada,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,35,53,218
Texola elada,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,12,41.5,214
Texola elada,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,33,44,213
Texola elada,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,18,59.5,218
Texola elada,SabinoCanyonAZ,7/31/2002,AZ,32.3656,-110.7774,1,15,212
Texola elada,SabinoCanyonAZ,7/21/2012,AZ,32.3656,-110.7774,2,18,203
Texola elada,SabinoCanyonAZ,7/20/2013,AZ,32.3656,-110.7774,8,31.5,201
Texola elada,SabinoCanyonAZ,7/19/2014,AZ,32.3656,-110.7774,29,33.5,200
Texola elada,SabinoCanyonAZ,7/16/2016,AZ,32.3656,-110.7774,20,45.5,198
Texola elada,SabinoCanyonAZ,7/31/2018,AZ,32.3656,-110.7774,40,33.5,212
Texola elada,SantaRitaMountains,7/31/2011,AZ,31.7268,-110.8807,135,16,212
Texola elada,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,104,18.5,211
Texola elada,SantaRitaMountains,7/28/2013,AZ,31.7268,-110.8807,27,26.5,209
Texola elada,SantaRitaMountains,7/27/2014,AZ,31.7268,-110.8807,44,27,208
Texola elada,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,320,43,207
Texola elada,SantaRitaMountains,7/31/2016,AZ,31.7268,-110.8723,35,40.5,213
Texola elada,SantaRitaMountains,7/26/2017,AZ,31.7268,-110.8723,153,38,207
Texola elada,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,1025,41.5,210
Thorybes drusius,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,24,26,211
Thorybes drusius,AtascosaHighlandsAZ,8/5/1984,AZ,31.48,-111.16,5,41,218
Thorybes drusius,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,14,22,229
Thorybes drusius,AtascosaHighlandsAZ,8/22/1987,AZ,31.48,-111.16,4,35,234
Thorybes drusius,AtascosaHighlandsAZ,8/13/1988,AZ,31.48,-111.16,6,33.5,226
Thorybes drusius,AtascosaHighlandsAZ,8/20/1989,AZ,31.48,-111.16,19,56,232
Thorybes drusius,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,2,50,230
Thorybes drusius,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,26,43.5,222
Thorybes drusius,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,3,45,226
Thorybes drusius,AtascosaHighlandsAZ,8/13/1994,AZ,31.48,-111.16,6,28,225
Thorybes drusius,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,23,51,232
Thorybes drusius,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,424,49,228
Thorybes drusius,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,9,53.5,227
Thorybes drusius,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,2,64,226
Thorybes drusius,AtascosaHighlandsAZ,8/19/2000,AZ,31.48,-111.16,1,65,232
Thorybes drusius,PatagoniaAZ,8/23/1986,AZ,31.5072,-110.6908,3,54,235
Thorybes drusius,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,11,54,227
Thorybes drusius,PatagoniaAZ,8/6/1988,AZ,31.5072,-110.6908,8,52,219
Thorybes drusius,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,55,65,225
Thorybes drusius,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,8,37,223
Thorybes drusius,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,49,61,218
Thorybes drusius,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,5,55,219
Thorybes drusius,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,23,75,218
Thorybes drusius,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,415,60,225
Thorybes drusius,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,2,40,224
Thorybes drusius,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,364,51,221
Thorybes drusius,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,46,66.5,220
Thorybes drusius,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,4,72.5,221
Thorybes drusius,PatagoniaAZ,8/12/2000,AZ,31.5072,-110.6908,2,64,225
Thorybes drusius,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,16,75,223
Thorybes drusius,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,8,43.5,221
Thorybes drusius,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,33,38,220
Thorybes drusius,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,8,61.5,218
Thorybes drusius,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,13,35,217
Thorybes drusius,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,5,58,230
Thorybes drusius,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,2,56,222
Thorybes drusius,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,10,71,220
Thorybes drusius,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,6,82,219
Thorybes drusius,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,28,79,218
Thorybes drusius,PatagoniaAZ,8/11/2012,AZ,31.5072,-110.6908,5,62,224
Thorybes drusius,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,7,73,222
Thorybes drusius,PatagoniaAZ,8/9/2014,AZ,31.5072,-110.6908,4,80,221
Thorybes drusius,PatagoniaAZ,8/11/2015,AZ,31.5073,-110.7331,11,81,223
Thorybes drusius,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,16,54,219
Thorybes drusius,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,14,62.5,224
Thorybes drusius,PortalAZ,7/26/2003,AZ,31.85,-109.1667,3,16,207
Thorybes drusius,PortalAZ,8/14/2004,AZ,31.85,-109.1667,1,33.5,227
Thorybes drusius,PortalAZ,8/13/2005,AZ,31.85,-109.1667,1,32,225
Thorybes drusius,PortalAZ,7/28/2012,AZ,31.85,-109.1667,1,18,210
Thorybes drusius,PortalAZ,7/27/2013,AZ,31.85,-109.1667,4,22.5,208
Thorybes drusius,PortalAZ,7/26/2014,AZ,31.85,-109.1667,10,17,207
Thorybes drusius,PortalAZ,8/2/2015,AZ,33.85,-109.1667,3,15.5,214
Thorybes drusius,PortalAZ,7/23/2016,AZ,31.85,-109.1667,10,20,205
Thorybes drusius,PortalAZ,7/23/2017,AZ,31.85,-109.1667,6,20,204
Thorybes drusius,PortalAZ,7/27/2018,AZ,31.85,-109.1667,5,26.5,208
Thorybes drusius,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,9,56,218
Thorybes drusius,RamseyCanyonAZ,8/10/1985,AZ,31.424,-110.2238,11,52,222
Thorybes drusius,RamseyCanyonAZ,8/9/1987,AZ,31.424,-110.2238,2,69,221
Thorybes drusius,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,8,61,218
Thorybes drusius,RamseyCanyonAZ,8/4/1990,AZ,31.424,-110.2238,5,55,216
Thorybes drusius,RamseyCanyonAZ,7/30/1991,AZ,31.424,-110.2238,179,61.5,211
Thorybes drusius,RamseyCanyonAZ,7/31/1993,AZ,31.424,-110.2238,2,45.5,212
Thorybes drusius,RamseyCanyonAZ,7/30/1994,AZ,31.424,-110.2238,2,44,211
Thorybes drusius,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,16,70,218
Thorybes drusius,RamseyCanyonAZ,8/5/1996,AZ,31.424,-110.2238,7,67.5,218
Thorybes drusius,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,31,58,214
Thorybes drusius,RamseyCanyonAZ,8/1/1998,AZ,31.424,-110.2238,15,56.5,213
Thorybes drusius,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,8,76,215
Thorybes drusius,RamseyCanyonAZ,8/5/2000,AZ,31.424,-110.2238,1,56,218
Thorybes drusius,RamseyCanyonAZ,8/4/2001,AZ,31.424,-110.2238,8,63,216
Thorybes drusius,RamseyCanyonAZ,7/31/2004,AZ,31.424,-110.2238,8,43.5,213
Thorybes drusius,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,4,49,210
Thorybes drusius,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,7,50,223
Thorybes drusius,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,2,54,215
Thorybes drusius,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,19,45,213
Thorybes drusius,RamseyCanyonAZ,7/31/2010,AZ,31.424,-110.2238,1,50,212
Thorybes drusius,RamseyCanyonAZ,7/30/2011,AZ,31.424,-110.2238,12,46.5,211
Thorybes drusius,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,18,56,217
Thorybes drusius,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,20,82,215
Thorybes drusius,RamseyCanyonAZ,8/2/2014,AZ,31.424,-110.2238,2,45.5,214
Thorybes drusius,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,5,53,218
Thorybes drusius,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,3,41.5,214
Thorybes drusius,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,3,44,213
Thorybes drusius,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,8,59.5,218
Thorybes drusius,SabinoCanyonAZ,7/16/2016,AZ,32.3656,-110.7774,1,45.5,198
Thorybes drusius,SantaRitaMountains,7/31/2011,AZ,31.7268,-110.8807,3,16,212
Thorybes drusius,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,7,18.5,211
Thorybes drusius,SantaRitaMountains,7/28/2013,AZ,31.7268,-110.8807,3,26.5,209
Thorybes drusius,SantaRitaMountains,7/27/2014,AZ,31.7268,-110.8807,1,27,208
Thorybes drusius,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,7,43,207
Thorybes drusius,SantaRitaMountains,7/26/2017,AZ,31.7268,-110.8723,6,38,207
Thorybes drusius,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,7,41.5,210
Thorybes mexicanus,SpringervilleAZ,7/15/1980,AZ,34.08,-109.32,6,9,197
Thorybes pylades,AtascosaHighlandsAZ,7/19/1980,AZ,31.48,-111.16,1,26,201
Thorybes pylades,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,28,26,211
Thorybes pylades,AtascosaHighlandsAZ,8/5/1984,AZ,31.48,-111.16,59,41,218
Thorybes pylades,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,55,22,229
Thorybes pylades,AtascosaHighlandsAZ,8/22/1987,AZ,31.48,-111.16,7,35,234
Thorybes pylades,AtascosaHighlandsAZ,8/13/1988,AZ,31.48,-111.16,10,33.5,226
Thorybes pylades,AtascosaHighlandsAZ,8/20/1989,AZ,31.48,-111.16,38,56,232
Thorybes pylades,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,25,50,230
Thorybes pylades,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,57,43.5,222
Thorybes pylades,AtascosaHighlandsAZ,8/16/1992,AZ,31.48,-111.16,5,62,229
Thorybes pylades,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,1,45,226
Thorybes pylades,AtascosaHighlandsAZ,8/13/1994,AZ,31.48,-111.16,4,28,225
Thorybes pylades,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,32,51,232
Thorybes pylades,AtascosaHighlandsAZ,8/18/1996,AZ,31.48,-111.16,6,42,231
Thorybes pylades,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,739,49,228
Thorybes pylades,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,83,53.5,227
Thorybes pylades,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,56,64,226
Thorybes pylades,AtascosaHighlandsAZ,8/19/2000,AZ,31.48,-111.16,5,65,232
Thorybes pylades,AtascosaHighlandsAZ,8/18/2001,AZ,31.48,-111.16,6,56,230
Thorybes pylades,BoyceThompsonArboretum,9/8/2018,AZ,33.295,-111.0946,1,9,251
Thorybes pylades,GrandCanyonNorthRim,7/5/2015,AZ,36.1954,-112.0374,13,6,186
Thorybes pylades,GuadalupeCanyonAZNM,8/4/1986,AZ,31.33,-109.07,2,10,216
Thorybes pylades,PatagoniaAZ,8/23/1986,AZ,31.5072,-110.6908,1,54,235
Thorybes pylades,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,14,54,227
Thorybes pylades,PatagoniaAZ,8/6/1988,AZ,31.5072,-110.6908,13,52,219
Thorybes pylades,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,73,65,225
Thorybes pylades,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,19,37,223
Thorybes pylades,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,347,61,218
Thorybes pylades,PatagoniaAZ,8/9/1992,AZ,31.5072,-110.6908,1,56.5,222
Thorybes pylades,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,2,55,219
Thorybes pylades,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,8,75,218
Thorybes pylades,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,896,60,225
Thorybes pylades,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,79,40,224
Thorybes pylades,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,1548,51,221
Thorybes pylades,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,707,66.5,220
Thorybes pylades,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,43,72.5,221
Thorybes pylades,PatagoniaAZ,8/12/2000,AZ,31.5072,-110.6908,10,64,225
Thorybes pylades,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,74,75,223
Thorybes pylades,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,2,47.5,222
Thorybes pylades,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,54,43.5,221
Thorybes pylades,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,159,38,220
Thorybes pylades,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,202,61.5,218
Thorybes pylades,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,109,35,217
Thorybes pylades,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,198,58,230
Thorybes pylades,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,33,56,222
Thorybes pylades,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,134,71,220
Thorybes pylades,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,24,82,219
Thorybes pylades,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,94,79,218
Thorybes pylades,PatagoniaAZ,8/11/2012,AZ,31.5072,-110.6908,272,62,224
Thorybes pylades,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,222,73,222
Thorybes pylades,PatagoniaAZ,8/9/2014,AZ,31.5072,-110.6908,144,80,221
Thorybes pylades,PatagoniaAZ,8/11/2015,AZ,31.5073,-110.7331,98,81,223
Thorybes pylades,PatagoniaAZ,8/8/2016,AZ,31.5073,-110.7331,12,45.5,221
Thorybes pylades,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,92,54,219
Thorybes pylades,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,195,62.5,224
Thorybes pylades,PortalAZ,8/28/1999,AZ,31.85,-109.1667,2,62,240
Thorybes pylades,PortalAZ,7/29/2000,AZ,31.85,-109.1667,63,45,211
Thorybes pylades,PortalAZ,7/28/2001,AZ,31.85,-109.1667,166,28.5,209
Thorybes pylades,PortalAZ,7/27/2002,AZ,31.85,-109.1667,2,25,208
Thorybes pylades,PortalAZ,7/26/2003,AZ,31.85,-109.1667,67,16,207
Thorybes pylades,PortalAZ,8/14/2004,AZ,31.85,-109.1667,16,33.5,227
Thorybes pylades,PortalAZ,8/13/2005,AZ,31.85,-109.1667,12,32,225
Thorybes pylades,PortalAZ,7/25/2009,AZ,31.85,-109.1667,155,20,206
Thorybes pylades,PortalAZ,7/28/2012,AZ,31.85,-109.1667,251,18,210
Thorybes pylades,PortalAZ,7/27/2013,AZ,31.85,-109.1667,98,22.5,208
Thorybes pylades,PortalAZ,7/26/2014,AZ,31.85,-109.1667,668,17,207
