Site,Date,State,Country,Latitude,Longitude,EnglishName,LatinName,OrigBflyName,ButterflyCount,ObserverCount,HoursObserved
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Marine Blue,Leptotes marina,Leptotes marina,147,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Eufala Skipper,Lerodea eufala,Lerodea eufala,1,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,American Snout,Libytheana carinenta,Libytheana bachmanii,2416,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Viceroy,Limenitis archippus,Limenitis archippus,1,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Red-spotted Purple,Limenitis arthemis astyanax,Limenitis arthemis (arizonensis),9,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Ursine Giant-Skipper,Megathymus ursus,Megathymus ursus,1,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Red Satyr,Megisto rubricata,Megisto rubricata,5,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Leda Ministreak,Ministrymon leda,Ministrymon leda,12,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Dainty Sulphur,Nathalis iole,Nathalis iole,126,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Giant Swallowtail,Papilio cresphontes,Papilio cresphontes,32,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Two-tailed Swallowtail,Papilio multicaudata,Papilio multicaudatus,29,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Black Swallowtail,Papilio polyxenes,Papilio polyxenes,2,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Large Orange Sulphur,Phoebis agarithe,Phoebis agarithe,2,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Cloudless Sulphur,Phoebis sennae,Phoebis sennae,434,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Common Sootywing,Pholisora catullus,Pholisora catullus,6,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Cabbage White,Pieris rapae,Pieris rapae,1,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Acmon Blue,Plebejus acmon,Plebejus acmon,3,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Hammock Skipper,Polygonus leo,Polygonus leo,3,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Checkered White,Pontia protodice,Pontia protodice,19,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,White Checkered-Skipper,Pyrgus albescens,Pyrgus albescens,9,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Desert Checkered-Skipper,Pyrgus philetas,Pyrgus philetas,46,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Dull Firetip,Pyrrhopyge araxes,Pyrrhopyge araxes,96,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Golden-headed Scallopwing,Staphylus ceos,Staphylus ceos,15,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Mallow Scrub-Hairstreak,Strymon istapa,Strymon columella,2,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Gray Hairstreak,Strymon melinus,Strymon melinus,10,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Texas Powdered-Skipper,Systasea pulverulenta,Systasea pulverulenta,1,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Arizona Powdered-Skipper,Systasea zampa,Systasea zampa,10,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Elada Checkerspot,Texola elada,Texola elada,43,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Drusius Cloudywing,Thorybes drusius,Thorybes drusius,5,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Northern Cloudywing,Thorybes pylades,Thorybes pylades,59,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Dorantes Longtail,Urbanus dorantes,Urbanus dorantes,15,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Long-tailed Skipper,Urbanus proteus,proteus,2,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,Painted Lady,Vanessa cardui,Vanessa cardui,3,5,41
AtascosaHighlandsAZ,8/5/1984,AZ,USA,31.48,-111.16,American Lady,Vanessa virginiensis,Vanessa virginiensis,80,5,41
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Desert Cloudywing,Achalarus casica,Achalarus casica,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,California Sister,Adelpha bredowii,Adelpha bredowii,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Gulf Fritillary,Agraulis vanillae,Agraulis vanillae,10,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Bronze Roadside-Skipper,Amblyscirtes aenus,Amblyscirtes aenus,4,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Cassus Roadside-Skipper,Amblyscirtes cassus,Amblyscirtes cassus,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Large Roadside-Skipper,Amblyscirtes exoteria,Amblyscirtes exoteria,15,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Mormon Metalmark,Apodemia mormo,Apodemia mormo,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Palmer's Metalmark,Apodemia palmeri,Apodemia palmerii,53,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Hackberry Emperor,Asterocampa celtis,Asterocampa celtis (montis),7,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Tawny Emperor,Asterocampa clyton,Asterocampa clyton (subpallida),1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Empress Leilia,Asterocampa leilia,Asterocampa leilia,11,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Golden Banded-Skipper,Autochton cellus,Autochton cellus,12,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Pipevine Swallowtail,Battus philenor,Battus philenor,113,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Western Pygmy-Blue,Brephidium exile,Brephidium exilis,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Arizona Metalmark,Calephelis arizonensis,Calephelis arizonensis,7,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Fatal Metalmark,Calephelis nemesis,Calephelis nemesis,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Common Streaky-Skipper,Celotes nessus,Celotes nessus,16,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Theona Checkerspot,Chlosyne theona,Thessalia theona,4,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Arizona Skipper,Codatractus arizonensis,Codatractus arizonensis,13,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Gold-costa Skipper,Cogia caicus,Cogia caicus,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Acacia Skipper,Cogia hippalus,Cogia hippalus,16,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Southern Dogface,Colias cesonia,Colias cesonia,146,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Orange Sulphur,Colias eurytheme,Colias eurytheme,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Orange Skipperling,Copaeodes aurantiacus,Copaeodes aurantiaca,5,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Queen,Danaus gilippus,Danaus gilippus,132,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Monarch,Danaus plexippus,Danaus plexippus,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Dymasia dymas chara,Dymasia dymas chara,Dymasia chara,84,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Ares Metalmark,Emesis ares,Emesis ares,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Funereal Duskywing,Erynnis funeralis,Erynnis funeralis,8,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Mournful Duskywing,Erynnis tristis,Erynnis tristis,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Variegated Fritillary,Euptoieta claudia,Euptoietaclaudia,4,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Mexican Yellow,Eurema mexicana,Eurema mexicana,61,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Sleepy Orange,Eurema nicippe,Eurema nicippe,82,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Tailed Orange,Eurema proterpia,Eurema proterpia,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Ceraunus Blue,Hemiargus ceraunus,Hemiargus ceraunus,4,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Reakirt's Blue,Hemiargus isola,Hemiargus isola,36,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Pahaska Skipper,Hesperia pahaska,Hesperia pahaska,23,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Common Buckeye,Junonia coenia,Junonia coenia,5,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Tropical Buckeye (form nigrosuffusa),Junonia genoveva (form nigrosuffusa),Junonia evarete (nigrosuffusa),63,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Lyside Sulphur,Kricogonia lyside,Kricogonialyside,6,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Marine Blue,Leptotes marina,Leptotes marina,89,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Eufala Skipper,Lerodea eufala,Lerodea eufala,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,American Snout,Libytheana carinenta,Libytheana bachmanii,1373,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Red-spotted Purple,Limenitis arthemis astyanax,Limenitis arthemis (arizonensis),1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Leda Ministreak,Ministrymon leda,Ministrymonleda,15,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Dainty Sulphur,Nathalis iole,Nathalis iole,35,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Giant Swallowtail,Papilio cresphontes,Papilio cresphontes,22,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Two-tailed Swallowtail,Papilio multicaudata,Papilio multicaudatus,38,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Black Swallowtail,Papilio polyxenes,Papilio polyxenes,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Large Orange Sulphur,Phoebis agarithe,Phoebis agarithe,5,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Cloudless Sulphur,Phoebis sennae,Phoebis sennae,738,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Common Sootywing,Pholisora catullus,Pholisora catullus,2,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Painted Crescent,Phyciodes picta,Phyciodes pieta,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Texan Crescent,Phyciodes texana,Anthanassa texana,3,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Acmon Blue,Plebejus acmon,Plebejusacmon,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Hammock Skipper,Polygonus leo,Polygonus leo,3,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Checkered White,Pontia protodice,Pontia protodice,11,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,White Checkered-Skipper,Pyrgus albescens,Pyrgus albescens,3,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Desert Checkered-Skipper,Pyrgus philetas,Pyrgus philetas,7,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Dull Firetip,Pyrrhopyge araxes,Pyrrhopyge araxes,473,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Golden-headed Scallopwing,Staphylus ceos,Staphylusceos,6,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Gray Hairstreak,Strymon melinus,Strymon melinus,8,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Texas Powdered-Skipper,Systasea pulverulenta,Systasea pulverulenta,1,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Elada Checkerspot,Texola elada,Texola elada,36,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Drusius Cloudywing,Thorybes drusius,Thorybes drusius,14,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Northern Cloudywing,Thorybes pylades,Thorybes pylades,55,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,Dorantes Longtail,Urbanus dorantes,Urbanus dorantes,28,3,22
AtascosaHighlandsAZ,8/17/1985,AZ,USA,31.48,-111.16,American Lady,Vanessa virginiensis,Vanessa virginiensis,1,3,22
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Desert Cloudywing,Achalarus casica,Achalarus casica,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,California Sister,Adelpha bredowii,Adelpha bredowii,3,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Gulf Fritillary,Agraulis vanillae,Dione vanillae,36,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Dotted Roadside-Skipper,Amblyscirtes eos,Amblyscirtes eos,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Nysa Roadside-Skipper,Amblyscirtes nysa,Amblyscirtes nysa,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,White Angled-Sulphur,Anteos clorinde,Anteosclorinde,10,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Mormon Metalmark,Apodemia mormo,Apodemia mormo,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Palmer's Metalmark,Apodemia palmeri,Apodemia palmeri,28,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Empress Leilia,Asterocampa leilia,Asterocampa leilia,2,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Cestus Skipper,Atrytonopsis cestus,Atrytonopsis cestus,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Sheep Skipper,Atrytonopsis edwardsii,Atrytonopsis ovinia,32,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Pipevine Swallowtail,Battus philenor,Battus philenor,282,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Arizona Metalmark,Calephelis arizonensis,Calephelis arizonensis,15,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Common Streaky-Skipper,Celotes nessus,Celotes nessus,9,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,White-striped Longtail,Chioides catillus,Chioides albofasciatus,4,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,White-patched Skipper,Chiomara asychis,Chiomara asychis,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Bordered Patch,Chlosyne lacinia,Chlosyne lacinia,18,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Theona Checkerspot,Chlosyne theona,Thessalia theona,6,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Arizona Skipper,Codatractus arizonensis,Codatractus arizonensis,4,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Valeriana Skipper,Codatractus mysie,Phoedinus mysie,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Southern Dogface,Colias cesonia,Colias cesonia,224,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Orange Sulphur,Colias eurytheme,Colias eurytheme,24,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Orange Skipperling,Copaeodes aurantiacus,Copaeodes aurantiaca,15,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Queen,Danaus gilippus,Danaus gilippus,104,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Monarch,Danaus plexippus,Danaus plexippus,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Dymasia dymas chara,Dymasia dymas chara,Dymasia chara,370,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Zela Metalmark,Emesis zela,Emesis zeta,2,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Funereal Duskywing,Erynnis funeralis,Erynnis funeralis,14,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Mournful Duskywing,Erynnis tristis,Erynnis tristis,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Variegated Fritillary,Euptoieta claudia,Euptoietaclaudia,14,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Mexican Fritillary,Euptoieta hegesia,Euptoieta hegesia,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Boisduval's Yellow,Eurema boisduvaliana,Eurema boisduvalianum,9,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Mexican Yellow,Eurema mexicana,Eurema mexicanum,66,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Sleepy Orange,Eurema nicippe,Eurema nicippe,126,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Tailed Orange,Eurema proterpia,Eurema proterpia,81,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Erichson's White-Skipper,Heliopetes domicella,Heliopetes domicella,3,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Ceraunus Blue,Hemiargus ceraunus,Hemiargus ceraunus,82,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Reakirt's Blue,Hemiargus isola,Hemiargus isola,30,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Pahaska Skipper,Hesperia pahaska,Hesperia pahaska,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Fiery Skipper,Hylephila phyleus,Hylephila phyleus,2,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Common Buckeye,Junonia coenia,Junonia coenia,15,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Tropical Buckeye (form nigrosuffusa),Junonia genoveva (form nigrosuffusa),Junonia evarete (nigrosuffusa),20,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Lyside Sulphur,Kricogonia lyside,Kricogonia lyside,5,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Marine Blue,Leptotes marina,Leptotes marina,361,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,American Snout,Libytheana carinenta,Libytheana bachmanii,694,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Red-spotted Purple,Limenitis arthemis astyanax,Limenitis arthemis(arizonensis),12,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Red Satyr,Megisto rubricata,Megisto rubricata,84,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Common Mestra,Mestra amymone,Mestra amymone,1,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Leda Ministreak,Ministrymon leda,Ministrymon leda,29,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Dainty Sulphur,Nathalis iole,Nathalis iole,80,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Mourning Cloak,Nymphalis antiopa,Nymphalis antiopa,2,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Giant Swallowtail,Papilio cresphontes,Papilio cresphontes,19,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Two-tailed Swallowtail,Papilio multicaudata,Papilio multicaudatus,7,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Black Swallowtail,Papilio polyxenes,Papilio polyxenes,10,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Large Orange Sulphur,Phoebis agarithe,Phoebis agarithe,4,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Cloudless Sulphur,Phoebis sennae,Phoebis sennae,484,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Common Sootywing,Pholisora catullus,Pholisora catullus,3,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Texan Crescent,Phyciodes texana,Anthanassa texana,5,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Checkered White,Pontia protodice,Pontia protodice,8,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,White Checkered-Skipper,Pyrgus albescens,Pyrgus albescens,8,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Desert Checkered-Skipper,Pyrgus philetas,Pyrgus philetas,12,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Dull Firetip,Pyrrhopyge araxes,Pyrrhopyge araxes,163,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Golden-headed Scallopwing,Staphylus ceos,Staphylus ceos,30,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Gray Hairstreak,Strymon melinus,Strymon melinus,60,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Arizona Powdered-Skipper,Systasea zampa,Systasea zampa,5,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Elada Checkerspot,Texola elada,Texola elada,442,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Dorantes Longtail,Urbanus dorantes,Urbanus dorantes,2,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,Painted Lady,Vanessa cardui,Vanessa cardui,18,5,35
AtascosaHighlandsAZ,8/30/1986,AZ,USA,31.48,-111.16,American Lady,Vanessa virginiensis,Vanessa virginiensis,54,5,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Desert Cloudywing,Achalarus casica,Achalarus casica,2,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Gulf Fritillary,Agraulis vanillae,Dione vanillae,4,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Bronze Roadside-Skipper,Amblyscirtes aenus,Amblyscirtes aenus,10,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Dotted Roadside-Skipper,Amblyscirtes eos,Amblyscirtes eos,1,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Large Roadside-Skipper,Amblyscirtes exoteria,Amblyscirtes exoteria,2,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Nysa Roadside-Skipper,Amblyscirtes nysa,Amblyscirtes nysa,4,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Palmer's Metalmark,Apodemia palmeri,Apodemia palmerii,1,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Empress Leilia,Asterocampa leilia,Asterocampa leilia,86,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Sachem,Atalopedes campestris,Atalopedes campestris,1,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Moon-marked Skipper,Atrytonopsis lunus,Atrytonopsis lunus,2,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Pipevine Swallowtail,Battus philenor,Battus philenor,49,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Western Pygmy-Blue,Brephidium exile,Brephidium exile,20,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Arizona Metalmark,Calephelis arizonensis,Calephelis arizonensis,6,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Fatal Metalmark,Calephelis nemesis,Calephelis nemesis,2,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,'Siva' Juniper Hairstreak,Callophrys gryneus siva,Mitoura siva,1,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Common Streaky-Skipper,Celotes nessus,Celotes nessus,27,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,White-striped Longtail,Chioides catillus,Chioides albofasciatus,2,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Bordered Patch,Chlosyne lacinia,Chlosyne lacinia,9,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Theona Checkerspot,Chlosyne theona,Thessalia theona,5,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Arizona Skipper,Codatractus arizonensis,Codatractus arizonensis,34,4,35
AtascosaHighlandsAZ,8/22/1987,AZ,USA,31.48,-111.16,Gold-costa Skipper,Cogia caicus,Cogia caicus,4,4,35
