"genus_species","site_name","Year","pres","visits"
"sp67","Lang Crossing",-9.67076167076175,5,17
"sp67","Suisun Marsh",-22.6707616707617,0,30
"sp67","Washington",-8.67076167076175,0,14
"sp67","Suisun Marsh",-24.6707616707617,0,32
"sp67","West Sacramento",-10.6707616707617,0,18
"sp67","West Sacramento",-9.67076167076175,0,26
"sp67","Lang Crossing",-17.6707616707617,2,7
"sp67","Lang Crossing",-10.6707616707617,6,19
"sp67","Lang Crossing",-15.6707616707617,2,10
"sp67","Lang Crossing",-14.6707616707617,2,14
"sp67","Rancho Cordova",0.329238329238251,0,30
"sp67","Lang Crossing",-16.6707616707617,2,12
"sp67","Rancho Cordova",2.32923832923825,0,27
"sp67","Rancho Cordova",3.32923832923825,0,30
"sp67","Lang Crossing",-8.67076167076175,2,16
"sp67","Rancho Cordova",1.32923832923825,0,28
"sp67","Lang Crossing",-18.6707616707617,5,12
"sp67","Rancho Cordova",7.32923832923825,0,31
"sp67","Rancho Cordova",8.32923832923825,0,30
"sp67","Rancho Cordova",9.32923832923825,0,29
"sp67","Rancho Cordova",10.3292383292383,0,29
"sp67","Rancho Cordova",11.3292383292383,0,29
"sp67","Donner Pass",8.32923832923825,5,15
"sp67","Donner Pass",9.32923832923825,6,18
"sp67","Donner Pass",10.3292383292383,3,20
"sp67","Donner Pass",11.3292383292383,4,19
"sp67","Washington",-7.67076167076175,0,13
"sp67","Rancho Cordova",4.32923832923825,0,29
"sp67","Rancho Cordova",5.32923832923825,0,26
"sp67","Rancho Cordova",6.32923832923825,0,31
"sp67","Washington",-3.67076167076175,0,22
"sp67","Washington",-2.67076167076175,0,22
"sp67","Washington",-1.67076167076175,0,22
"sp67","Lang Crossing",9.32923832923825,3,14
"sp67","Lang Crossing",10.3292383292383,4,16
"sp67","Lang Crossing",11.3292383292383,5,17
"sp67","Lang Crossing",12.3292383292383,4,17
"sp67","Lang Crossing",13.3292383292383,4,20
"sp67","Suisun Marsh",-21.6707616707617,0,27
"sp67","Suisun Marsh",-20.6707616707617,0,34
"sp67","Washington",-6.67076167076175,0,21
"sp67","Washington",-5.67076167076175,0,20
"sp67","Washington",-4.67076167076175,0,21
"sp67","Lang Crossing",-19.6707616707617,0,7
"sp67","Suisun Marsh",-16.6707616707617,0,18
"sp67","Suisun Marsh",-15.6707616707617,0,18
"sp67","Suisun Marsh",-14.6707616707617,0,20
"sp67","Suisun Marsh",-13.6707616707617,0,18
"sp67","Suisun Marsh",-12.6707616707617,0,19
"sp67","Suisun Marsh",-11.6707616707617,0,21
"sp67","Suisun Marsh",-10.6707616707617,0,22
"sp67","Suisun Marsh",-9.67076167076175,0,24
"sp67","Suisun Marsh",-8.67076167076175,0,25
"sp67","Suisun Marsh",-7.67076167076175,0,28
"sp67","Suisun Marsh",-6.67076167076175,0,25
"sp67","North Sacramento",-2.67076167076175,0,28
"sp67","North Sacramento",-1.67076167076175,0,27
"sp67","North Sacramento",-0.670761670761749,0,28
"sp67","North Sacramento",0.329238329238251,0,30
"sp67","North Sacramento",1.32923832923825,0,28
"sp67","North Sacramento",2.32923832923825,0,31
"sp67","North Sacramento",3.32923832923825,0,31
"sp67","North Sacramento",4.32923832923825,0,31
"sp67","North Sacramento",5.32923832923825,0,28
"sp67","North Sacramento",6.32923832923825,0,29
"sp67","North Sacramento",7.32923832923825,0,33
"sp67","Rancho Cordova",15.3292383292383,0,33
"sp67","Rancho Cordova",16.3292383292383,0,30
"sp67","Rancho Cordova",17.3292383292383,0,32
"sp67","Rancho Cordova",18.3292383292383,0,35
"sp67","Rancho Cordova",19.3292383292383,0,30
"sp67","Rancho Cordova",20.3292383292383,0,35
"sp67","Donner Pass",18.3292383292383,2,16
"sp67","Donner Pass",19.3292383292383,5,27
"sp67","Donner Pass",20.3292383292383,5,15
"sp67","Castle Peak",5.32923832923825,0,6
"sp67","Castle Peak",6.32923832923825,0,6
"sp67","Castle Peak",7.32923832923825,0,4
"sp67","Castle Peak",8.32923832923825,0,6
"sp67","Castle Peak",9.32923832923825,0,8
"sp67","Castle Peak",10.3292383292383,0,7
"sp67","Suisun Marsh",-19.6707616707617,0,17
"sp67","Suisun Marsh",-18.6707616707617,0,19
"sp67","Suisun Marsh",-17.6707616707617,0,19
"sp67","Lang Crossing",-24.6707616707617,5,16
"sp67","Lang Crossing",-23.6707616707617,4,15
"sp67","Lang Crossing",-22.6707616707617,0,6
"sp67","West Sacramento",-8.67076167076175,0,31
"sp67","West Sacramento",-7.67076167076175,0,28
"sp67","West Sacramento",-6.67076167076175,0,27
"sp67","West Sacramento",-5.67076167076175,0,27
"sp67","West Sacramento",-4.67076167076175,0,23
"sp67","West Sacramento",-3.67076167076175,0,27
"sp67","West Sacramento",-2.67076167076175,0,28
"sp67","West Sacramento",-1.67076167076175,0,29
"sp67","West Sacramento",-0.670761670761749,0,28
"sp67","West Sacramento",0.329238329238251,0,29
"sp67","West Sacramento",1.32923832923825,0,30
"sp67","Lang Crossing",-7.67076167076175,4,16
"sp67","Lang Crossing",-6.67076167076175,3,16
"sp67","Lang Crossing",-5.67076167076175,5,17
"sp67","Lang Crossing",-4.67076167076175,6,19
"sp67","Lang Crossing",-3.67076167076175,7,19
"sp67","Lang Crossing",-2.67076167076175,4,18
"sp67","Lang Crossing",-1.67076167076175,2,15
"sp67","Lang Crossing",-0.670761670761749,2,16
"sp67","Lang Crossing",1.32923832923825,4,19
"sp67","Lang Crossing",2.32923832923825,6,20
"sp67","Lang Crossing",3.32923832923825,4,17
"sp67","Lang Crossing",4.32923832923825,2,21
"sp67","Lang Crossing",5.32923832923825,5,17
"sp67","Lang Crossing",6.32923832923825,3,13
"sp67","Lang Crossing",7.32923832923825,4,20
"sp67","Lang Crossing",8.32923832923825,3,17
"sp67","Rancho Cordova",-15.6707616707617,0,18
"sp67","Rancho Cordova",-14.6707616707617,0,22
"sp67","Rancho Cordova",-13.6707616707617,0,17
"sp67","Rancho Cordova",-12.6707616707617,0,19
"sp67","Rancho Cordova",-11.6707616707617,0,21
"sp67","Rancho Cordova",-10.6707616707617,0,20
"sp67","Lang Crossing",14.3292383292383,6,18
"sp67","Lang Crossing",15.3292383292383,4,18
"sp67","Lang Crossing",16.3292383292383,3,18
"sp67","Lang Crossing",17.3292383292383,3,17
"sp67","Lang Crossing",18.3292383292383,2,15
"sp67","Lang Crossing",19.3292383292383,2,23
"sp67","Lang Crossing",20.3292383292383,2,14
"sp67","Gates Canyon",18.3292383292383,0,31
"sp67","Gates Canyon",19.3292383292383,0,32
"sp67","Gates Canyon",20.3292383292383,0,31
"sp67","Rancho Cordova",-0.670761670761749,0,29
"sp67","Donner Pass",-5.67076167076175,4,18
"sp67","Donner Pass",-4.67076167076175,4,16
"sp67","Donner Pass",-3.67076167076175,6,19
"sp67","Donner Pass",-2.67076167076175,4,16
"sp67","Donner Pass",-1.67076167076175,6,16
"sp67","Donner Pass",-0.670761670761749,4,15
"sp67","Donner Pass",0.329238329238251,5,15
"sp67","Donner Pass",1.32923832923825,6,20
"sp67","Donner Pass",2.32923832923825,5,18
"sp67","Donner Pass",3.32923832923825,6,13
"sp67","Donner Pass",4.32923832923825,4,16
"sp67","Donner Pass",5.32923832923825,3,14
"sp67","Donner Pass",6.32923832923825,4,16
"sp67","Donner Pass",7.32923832923825,4,18
"sp67","Sierra Valley",-16.6707616707617,0,9
"sp67","Sierra Valley",-15.6707616707617,0,7
"sp67","Donner Pass",12.3292383292383,6,14
"sp67","Donner Pass",13.3292383292383,5,21
"sp67","Donner Pass",14.3292383292383,7,18
"sp67","Donner Pass",15.3292383292383,7,21
"sp67","Donner Pass",16.3292383292383,5,22
"sp67","Donner Pass",17.3292383292383,5,15
"sp67","Sierra Valley",-8.67076167076175,1,19
"sp67","Sierra Valley",-7.67076167076175,0,17
"sp67","Sierra Valley",-6.67076167076175,0,18
"sp67","Sierra Valley",-5.67076167076175,1,18
"sp67","Sierra Valley",-4.67076167076175,0,16
"sp67","Sierra Valley",-3.67076167076175,0,14
"sp67","Sierra Valley",-2.67076167076175,0,16
"sp67","Sierra Valley",-1.67076167076175,0,14
"sp67","Sierra Valley",-0.670761670761749,0,16
"sp67","Castle Peak",11.3292383292383,0,6
"sp67","Castle Peak",12.3292383292383,0,5
"sp67","Castle Peak",13.3292383292383,0,7
"sp67","Castle Peak",14.3292383292383,0,7
"sp67","Castle Peak",15.3292383292383,0,9
"sp67","Castle Peak",16.3292383292383,0,7
"sp67","Castle Peak",17.3292383292383,1,5
"sp67","Castle Peak",18.3292383292383,0,5
"sp67","Castle Peak",19.3292383292383,1,8
"sp67","Castle Peak",20.3292383292383,0,8
"sp67","Sierra Valley",12.3292383292383,0,17
"sp67","Sierra Valley",13.3292383292383,0,19
"sp67","Sierra Valley",14.3292383292383,0,18
"sp67","Sierra Valley",15.3292383292383,0,20
"sp67","Sierra Valley",16.3292383292383,1,20
"sp67","Sierra Valley",17.3292383292383,0,19
"sp67","Sierra Valley",18.3292383292383,0,19
"sp67","Sierra Valley",19.3292383292383,0,19
"sp67","Sierra Valley",20.3292383292383,0,16
"sp67","Suisun Marsh",-2.67076167076175,0,25
"sp67","Suisun Marsh",-1.67076167076175,0,28
"sp67","Suisun Marsh",-0.670761670761749,0,26
"sp67","Suisun Marsh",0.329238329238251,0,30
"sp67","Suisun Marsh",1.32923832923825,0,31
"sp67","Suisun Marsh",2.32923832923825,0,30
"sp67","Suisun Marsh",3.32923832923825,0,30
"sp67","North Sacramento",8.32923832923825,0,32
"sp67","North Sacramento",9.32923832923825,0,32
"sp67","North Sacramento",10.3292383292383,0,31
"sp67","North Sacramento",11.3292383292383,0,32
"sp67","North Sacramento",12.3292383292383,0,32
"sp67","North Sacramento",13.3292383292383,0,35
"sp67","North Sacramento",14.3292383292383,0,32
"sp67","North Sacramento",15.3292383292383,0,33
"sp67","North Sacramento",16.3292383292383,0,32
"sp67","North Sacramento",17.3292383292383,0,33
"sp67","North Sacramento",18.3292383292383,0,33
"sp67","North Sacramento",19.3292383292383,0,30
"sp67","North Sacramento",20.3292383292383,0,33
"sp67","Suisun Marsh",16.3292383292383,0,31
"sp67","Suisun Marsh",17.3292383292383,0,30
"sp67","Suisun Marsh",18.3292383292383,0,32
"sp67","Suisun Marsh",19.3292383292383,0,30
"sp67","Suisun Marsh",20.3292383292383,0,33
"sp67","Gates Canyon",13.3292383292383,0,33
"sp67","Gates Canyon",14.3292383292383,0,32
"sp67","Lang Crossing",-21.6707616707617,2,12
"sp67","Lang Crossing",-20.6707616707617,4,15
"sp67","Gates Canyon",-22.6707616707617,0,21
"sp67","Gates Canyon",-21.6707616707617,0,7
"sp67","Gates Canyon",-20.6707616707617,0,24
"sp67","Gates Canyon",-19.6707616707617,0,14
"sp67","Gates Canyon",-18.6707616707617,0,16
"sp67","Gates Canyon",-17.6707616707617,0,13
"sp67","Gates Canyon",-16.6707616707617,0,14
"sp67","Gates Canyon",-15.6707616707617,0,16
"sp67","Gates Canyon",-14.6707616707617,0,20
"sp67","Gates Canyon",-13.6707616707617,0,17
"sp67","Gates Canyon",-12.6707616707617,0,18
"sp67","Gates Canyon",-11.6707616707617,0,21
"sp67","Gates Canyon",-10.6707616707617,0,24
"sp67","Gates Canyon",-9.67076167076175,0,23
"sp67","Gates Canyon",-8.67076167076175,0,29
"sp67","Gates Canyon",-7.67076167076175,0,24
"sp67","Gates Canyon",-6.67076167076175,0,27
"sp67","Rancho Cordova",-23.6707616707617,0,10
"sp67","Rancho Cordova",-22.6707616707617,0,38
"sp67","Rancho Cordova",-21.6707616707617,0,34
"sp67","Rancho Cordova",-20.6707616707617,0,33
"sp67","Rancho Cordova",-19.6707616707617,0,20
"sp67","Rancho Cordova",-18.6707616707617,0,19
"sp67","Rancho Cordova",-17.6707616707617,0,20
"sp67","Rancho Cordova",-16.6707616707617,0,20
"sp67","Gates Canyon",2.32923832923825,0,27
"sp67","Gates Canyon",3.32923832923825,0,28
"sp67","Gates Canyon",4.32923832923825,0,28
"sp67","Gates Canyon",5.32923832923825,0,28
"sp67","Gates Canyon",6.32923832923825,0,31
"sp67","Gates Canyon",7.32923832923825,0,28
"sp67","Gates Canyon",8.32923832923825,0,29
"sp67","Gates Canyon",9.32923832923825,0,26
"sp67","Gates Canyon",10.3292383292383,0,28
"sp67","Gates Canyon",11.3292383292383,0,29
"sp67","Gates Canyon",12.3292383292383,0,29
"sp67","Washington",5.32923832923825,0,17
"sp67","Washington",6.32923832923825,0,19
"sp67","Gates Canyon",15.3292383292383,0,30
"sp67","Gates Canyon",16.3292383292383,0,32
"sp67","Gates Canyon",17.3292383292383,0,30
"sp67","Rancho Cordova",-1.67076167076175,0,30
"sp67","Donner Pass",-8.67076167076175,5,22
"sp67","Donner Pass",-7.67076167076175,7,22
"sp67","Donner Pass",-6.67076167076175,8,21
"sp67","Castle Peak",-21.6707616707617,1,6
"sp67","Castle Peak",-20.6707616707617,0,3
"sp67","Castle Peak",-19.6707616707617,2,4
"sp67","Castle Peak",-18.6707616707617,0,3
"sp67","Castle Peak",-17.6707616707617,1,2
"sp67","Castle Peak",-16.6707616707617,1,4
"sp67","Castle Peak",-15.6707616707617,0,3
"sp67","Castle Peak",-14.6707616707617,0,3
"sp67","Castle Peak",-13.6707616707617,0,4
"sp67","Castle Peak",-12.6707616707617,0,4
"sp67","Castle Peak",-11.6707616707617,0,4
"sp67","Castle Peak",-10.6707616707617,0,7
"sp67","Castle Peak",-9.67076167076175,2,10
"sp67","Sierra Valley",-14.6707616707617,0,5
"sp67","Sierra Valley",-13.6707616707617,0,10
"sp67","Sierra Valley",-12.6707616707617,1,10
"sp67","Sierra Valley",-11.6707616707617,0,13
"sp67","Sierra Valley",-10.6707616707617,0,17
"sp67","Sierra Valley",-9.67076167076175,0,15
"sp67","Castle Peak",-2.67076167076175,1,5
"sp67","Castle Peak",-1.67076167076175,2,9
"sp67","Castle Peak",-0.670761670761749,1,8
"sp67","Castle Peak",0.329238329238251,1,8
"sp67","Castle Peak",1.32923832923825,3,6
"sp67","Castle Peak",2.32923832923825,3,9
"sp67","Castle Peak",3.32923832923825,2,7
"sp67","Castle Peak",4.32923832923825,0,8
"sp67","Suisun Marsh",15.3292383292383,0,33
"sp67","Sierra Valley",0.329238329238251,0,17
"sp67","Washington",3.32923832923825,0,20
"sp67","Washington",4.32923832923825,0,23
"sp67","Rancho Cordova",-8.67076167076175,0,26
"sp67","Rancho Cordova",-7.67076167076175,0,26
"sp67","Washington",7.32923832923825,0,21
"sp67","Washington",8.32923832923825,0,20
"sp67","Washington",9.32923832923825,0,20
"sp67","Washington",10.3292383292383,0,21
"sp67","Washington",11.3292383292383,0,18
"sp67","Washington",12.3292383292383,0,19
"sp67","Washington",13.3292383292383,0,23
"sp67","Washington",14.3292383292383,0,21
"sp67","Washington",15.3292383292383,0,21
"sp67","Washington",16.3292383292383,0,20
"sp67","Washington",17.3292383292383,0,21
"sp67","Washington",18.3292383292383,0,20
"sp67","Washington",19.3292383292383,0,17
"sp67","Washington",20.3292383292383,0,18
"sp67","Suisun Marsh",-3.67076167076175,0,22
"sp67","West Sacramento",2.32923832923825,0,30
"sp67","West Sacramento",3.32923832923825,0,32
"sp67","West Sacramento",4.32923832923825,0,33
"sp67","West Sacramento",5.32923832923825,0,32
"sp67","West Sacramento",6.32923832923825,0,33
"sp67","Gates Canyon",-5.67076167076175,0,25
"sp67","Gates Canyon",-4.67076167076175,0,22
"sp67","Gates Canyon",-3.67076167076175,0,25
"sp67","Suisun Marsh",4.32923832923825,0,35
"sp67","Suisun Marsh",5.32923832923825,0,29
"sp67","Suisun Marsh",6.32923832923825,0,30
"sp67","Suisun Marsh",7.32923832923825,0,32
"sp67","Suisun Marsh",8.32923832923825,0,31
"sp67","Suisun Marsh",9.32923832923825,0,30
"sp67","Suisun Marsh",10.3292383292383,0,28
"sp67","Suisun Marsh",11.3292383292383,0,31
"sp67","Suisun Marsh",12.3292383292383,0,29
"sp67","Suisun Marsh",13.3292383292383,0,30
"sp67","Suisun Marsh",14.3292383292383,0,31
"sp67","Donner Pass",-19.6707616707617,3,7
"sp67","Donner Pass",-18.6707616707617,5,11
"sp67","Donner Pass",-17.6707616707617,5,12
"sp67","Rancho Cordova",-9.67076167076175,0,21
"sp67","Sierra Valley",2.32923832923825,0,18
"sp67","Sierra Valley",3.32923832923825,0,19
"sp67","Rancho Cordova",-6.67076167076175,0,25
"sp67","Rancho Cordova",-5.67076167076175,0,23
"sp67","Rancho Cordova",-4.67076167076175,0,24
"sp67","Rancho Cordova",-3.67076167076175,0,25
"sp67","Rancho Cordova",-2.67076167076175,0,27
"sp67","Sierra Valley",9.32923832923825,0,18
"sp67","Sierra Valley",10.3292383292383,0,18
"sp67","Sierra Valley",11.3292383292383,0,18
"sp67","Castle Peak",-8.67076167076175,2,7
"sp67","Castle Peak",-7.67076167076175,3,10
"sp67","Gates Canyon",-2.67076167076175,0,26
"sp67","Gates Canyon",-1.67076167076175,0,28
"sp67","Gates Canyon",-0.670761670761749,0,28
"sp67","Suisun Marsh",-5.67076167076175,0,28
"sp67","Suisun Marsh",-4.67076167076175,0,22
"sp67","West Sacramento",15.3292383292383,0,32
"sp67","West Sacramento",16.3292383292383,0,34
"sp67","West Sacramento",17.3292383292383,0,32
"sp67","West Sacramento",18.3292383292383,0,32
"sp67","West Sacramento",19.3292383292383,0,31
"sp67","West Sacramento",20.3292383292383,0,33
"sp67","Donner Pass",-20.6707616707617,5,13
"sp67","West Sacramento",7.32923832923825,0,32
"sp67","West Sacramento",8.32923832923825,0,30
"sp67","Sierra Valley",1.32923832923825,0,19
"sp67","Donner Pass",-16.6707616707617,5,10
"sp67","Gates Canyon",0.329238329238251,0,31
"sp67","Gates Canyon",1.32923832923825,0,30
"sp67","Sierra Valley",5.32923832923825,1,19
"sp67","Sierra Valley",6.32923832923825,0,16
"sp67","Sierra Valley",7.32923832923825,0,18
"sp67","Sierra Valley",8.32923832923825,1,16
"sp67","Donner Pass",-9.67076167076175,3,16
"sp67","Donner Pass",-22.6707616707617,7,23
"sp67","Donner Pass",-21.6707616707617,5,13
"sp67","Donner Pass",-15.6707616707617,3,12
"sp67","Sierra Valley",4.32923832923825,0,17
"sp67","Castle Peak",-6.67076167076175,5,8
"sp67","Castle Peak",-5.67076167076175,0,8
"sp67","Donner Pass",-25.6707616707617,4,14
"sp67","Donner Pass",-24.6707616707617,9,16
"sp67","West Sacramento",13.3292383292383,0,35
"sp67","West Sacramento",14.3292383292383,0,35
"sp67","West Sacramento",9.32923832923825,0,30
"sp67","Castle Peak",-4.67076167076175,4,8
"sp67","Donner Pass",-23.6707616707617,6,15
"sp67","Donner Pass",-14.6707616707617,4,13
"sp67","Donner Pass",-13.6707616707617,5,16
"sp67","Donner Pass",-12.6707616707617,3,11
"sp67","Castle Peak",-3.67076167076175,2,7
"sp67","Donner Pass",-10.6707616707617,5,20
"sp67","West Sacramento",12.3292383292383,0,31
"sp67","Donner Pass",-11.6707616707617,2,13
"sp67","West Sacramento",11.3292383292383,0,35
"sp67","West Sacramento",10.3292383292383,0,33
"sp68","North Sacramento",5.32923832923825,0,28
"sp68","North Sacramento",4.32923832923825,0,31
"sp68","Washington",10.3292383292383,0,21
"sp68","Washington",-4.67076167076175,0,21
"sp68","North Sacramento",3.32923832923825,0,31
"sp68","North Sacramento",2.32923832923825,0,31
"sp68","Washington",11.3292383292383,0,18
"sp68","North Sacramento",6.32923832923825,0,29
"sp68","North Sacramento",1.32923832923825,0,28
"sp68","North Sacramento",7.32923832923825,0,33
"sp68","Lang Crossing",-18.6707616707617,6,12
"sp68","Lang Crossing",-17.6707616707617,4,7
"sp68","Lang Crossing",-16.6707616707617,5,12
"sp68","Washington",-8.67076167076175,0,14
"sp68","Washington",-7.67076167076175,0,13
"sp68","Washington",-6.67076167076175,0,21
"sp68","Washington",-5.67076167076175,0,20
"sp68","Lang Crossing",-7.67076167076175,6,16
"sp68","Lang Crossing",-6.67076167076175,8,16
"sp68","Lang Crossing",8.32923832923825,5,17
"sp68","Gates Canyon",4.32923832923825,0,28
"sp68","Gates Canyon",5.32923832923825,0,28
"sp68","Lang Crossing",-15.6707616707617,5,10
"sp68","Lang Crossing",-14.6707616707617,5,14
"sp68","North Sacramento",8.32923832923825,0,32
"sp68","Washington",-9.67076167076175,0,15
"sp68","Lang Crossing",-11.6707616707617,6,12
"sp68","Lang Crossing",-10.6707616707617,6,19
"sp68","Lang Crossing",-9.67076167076175,6,17
"sp68","Lang Crossing",-8.67076167076175,4,16
"sp68","North Sacramento",0.329238329238251,0,30
"sp68","Lang Crossing",-20.6707616707617,4,15
"sp68","Lang Crossing",-19.6707616707617,1,7
"sp68","Donner Pass",-9.67076167076175,8,16
"sp68","Donner Pass",-8.67076167076175,7,22
"sp68","Washington",12.3292383292383,0,19
"sp68","North Sacramento",-5.67076167076175,0,27
"sp68","North Sacramento",-4.67076167076175,0,24
"sp68","North Sacramento",9.32923832923825,0,32
"sp68","Lang Crossing",-12.6707616707617,6,14
"sp68","Washington",-10.6707616707617,0,13
"sp68","Donner Pass",-0.670761670761749,7,15
"sp68","Donner Pass",0.329238329238251,8,15
"sp68","Donner Pass",1.32923832923825,8,20
"sp68","Donner Pass",2.32923832923825,9,18
"sp68","Donner Pass",3.32923832923825,9,13
"sp68","Washington",-3.67076167076175,0,22
"sp68","Washington",-2.67076167076175,0,22
"sp68","Donner Pass",-7.67076167076175,8,22
"sp68","Donner Pass",-6.67076167076175,8,21
"sp68","Donner Pass",-5.67076167076175,7,18
"sp68","Lang Crossing",-13.6707616707617,8,16
"sp68","Lang Crossing",0.329238329238251,6,16
"sp68","Lang Crossing",1.32923832923825,5,19
"sp68","Lang Crossing",2.32923832923825,8,20
"sp68","Lang Crossing",3.32923832923825,6,17
"sp68","Lang Crossing",4.32923832923825,5,21
"sp68","Lang Crossing",5.32923832923825,6,17
"sp68","Lang Crossing",6.32923832923825,2,13
"sp68","Lang Crossing",7.32923832923825,5,20
"sp68","Washington",9.32923832923825,0,20
"sp68","North Sacramento",-10.6707616707617,0,12
"sp68","North Sacramento",-9.67076167076175,0,21
"sp68","Washington",13.3292383292383,0,23
"sp68","Washington",14.3292383292383,0,21
"sp68","Washington",15.3292383292383,0,21
"sp68","North Sacramento",-3.67076167076175,0,25
"sp68","North Sacramento",-2.67076167076175,0,28
"sp68","North Sacramento",-1.67076167076175,0,27
"sp68","North Sacramento",-0.670761670761749,0,28
"sp68","Lang Crossing",-21.6707616707617,1,12
"sp68","Washington",20.3292383292383,0,18
"sp68","Castle Peak",18.3292383292383,0,5
"sp68","Castle Peak",19.3292383292383,1,8
"sp68","Castle Peak",20.3292383292383,0,8
"sp68","Sierra Valley",17.3292383292383,0,19
"sp68","Sierra Valley",18.3292383292383,0,19
"sp68","Sierra Valley",19.3292383292383,0,19
"sp68","Sierra Valley",20.3292383292383,1,16
"sp68","Suisun Marsh",-13.6707616707617,0,18
"sp68","Suisun Marsh",-12.6707616707617,0,19
"sp68","Suisun Marsh",-11.6707616707617,0,21
"sp68","Suisun Marsh",-10.6707616707617,0,22
"sp68","North Sacramento",10.3292383292383,0,31
"sp68","North Sacramento",11.3292383292383,0,32
"sp68","North Sacramento",12.3292383292383,0,32
"sp68","Donner Pass",4.32923832923825,7,16
"sp68","Donner Pass",5.32923832923825,6,14
"sp68","Donner Pass",6.32923832923825,6,16
"sp68","Washington",-1.67076167076175,0,22
"sp68","Washington",-0.670761670761749,0,22
"sp68","Washington",0.329238329238251,0,21
"sp68","Washington",1.32923832923825,0,20
"sp68","Washington",2.32923832923825,0,26
"sp68","Washington",3.32923832923825,0,20
"sp68","Washington",4.32923832923825,0,23
"sp68","Washington",5.32923832923825,0,17
"sp68","Washington",6.32923832923825,0,19
"sp68","Washington",7.32923832923825,0,21
"sp68","Washington",8.32923832923825,0,20
"sp68","West Sacramento",-10.6707616707617,0,18
"sp68","West Sacramento",-9.67076167076175,0,26
"sp68","West Sacramento",-8.67076167076175,0,31
"sp68","North Sacramento",-8.67076167076175,0,26
"sp68","North Sacramento",-7.67076167076175,0,26
"sp68","North Sacramento",-6.67076167076175,0,27
"sp68","Castle Peak",12.3292383292383,0,5
"sp68","Washington",16.3292383292383,0,20
"sp68","Washington",17.3292383292383,0,21
"sp68","Washington",18.3292383292383,0,20
"sp68","Washington",19.3292383292383,0,17
"sp68","Lang Crossing",-24.6707616707617,6,16
"sp68","Lang Crossing",-23.6707616707617,6,15
"sp68","Lang Crossing",-22.6707616707617,2,6
"sp68","Gates Canyon",-22.6707616707617,0,21
"sp68","Gates Canyon",-21.6707616707617,0,7
"sp68","Gates Canyon",-20.6707616707617,0,24
"sp68","Gates Canyon",-19.6707616707617,0,14
"sp68","Gates Canyon",-18.6707616707617,0,16
"sp68","Gates Canyon",-17.6707616707617,0,13
"sp68","Gates Canyon",-16.6707616707617,0,14
"sp68","Gates Canyon",-15.6707616707617,0,16
"sp68","Gates Canyon",-14.6707616707617,0,20
"sp68","Gates Canyon",-13.6707616707617,0,17
"sp68","Gates Canyon",-12.6707616707617,0,18
"sp68","Gates Canyon",-11.6707616707617,0,21
"sp68","Gates Canyon",-10.6707616707617,0,24
"sp68","Gates Canyon",-9.67076167076175,0,23
"sp68","Lang Crossing",-5.67076167076175,6,17
"sp68","Lang Crossing",-4.67076167076175,9,19
"sp68","Lang Crossing",-3.67076167076175,8,19
"sp68","Lang Crossing",-2.67076167076175,6,18
"sp68","Lang Crossing",-1.67076167076175,8,15
"sp68","Lang Crossing",-0.670761670761749,7,16
"sp68","Gates Canyon",-2.67076167076175,0,26
"sp68","Gates Canyon",-1.67076167076175,0,28
"sp68","Gates Canyon",-0.670761670761749,0,28
"sp68","Gates Canyon",0.329238329238251,0,31
"sp68","Gates Canyon",1.32923832923825,0,30
"sp68","Gates Canyon",2.32923832923825,0,27
"sp68","Gates Canyon",3.32923832923825,0,28
"sp68","Rancho Cordova",-17.6707616707617,0,20
"sp68","Rancho Cordova",-16.6707616707617,0,20
"sp68","Rancho Cordova",-15.6707616707617,0,18
"sp68","Gates Canyon",6.32923832923825,0,31
"sp68","Gates Canyon",7.32923832923825,0,28
"sp68","Lang Crossing",9.32923832923825,5,14
"sp68","Lang Crossing",10.3292383292383,6,16
"sp68","Lang Crossing",11.3292383292383,6,17
"sp68","Lang Crossing",12.3292383292383,8,17
"sp68","Lang Crossing",13.3292383292383,8,20
"sp68","Lang Crossing",14.3292383292383,6,18
"sp68","Lang Crossing",15.3292383292383,7,18
"sp68","Lang Crossing",16.3292383292383,6,18
"sp68","Lang Crossing",17.3292383292383,3,17
"sp68","Lang Crossing",18.3292383292383,5,15
"sp68","Lang Crossing",19.3292383292383,7,23
"sp68","Lang Crossing",20.3292383292383,9,14
"sp68","Gates Canyon",19.3292383292383,0,32
"sp68","Gates Canyon",20.3292383292383,0,31
"sp68","Rancho Cordova",0.329238329238251,0,30
"sp68","Rancho Cordova",1.32923832923825,0,28
"sp68","Rancho Cordova",2.32923832923825,0,27
"sp68","Rancho Cordova",3.32923832923825,0,30
"sp68","Rancho Cordova",4.32923832923825,0,29
"sp68","Rancho Cordova",5.32923832923825,0,26
"sp68","Rancho Cordova",6.32923832923825,0,31
"sp68","Rancho Cordova",7.32923832923825,0,31
"sp68","Rancho Cordova",8.32923832923825,0,30
"sp68","Rancho Cordova",9.32923832923825,0,29
"sp68","Rancho Cordova",10.3292383292383,0,29
"sp68","Rancho Cordova",11.3292383292383,0,29
"sp68","Rancho Cordova",12.3292383292383,0,32
"sp68","Rancho Cordova",13.3292383292383,0,32
"sp68","Rancho Cordova",14.3292383292383,0,31
"sp68","Rancho Cordova",15.3292383292383,0,33
"sp68","Rancho Cordova",16.3292383292383,0,30
"sp68","Rancho Cordova",17.3292383292383,0,32
