"lat","lon","elev"
37.916948,-122.494469,16
38.037331,-121.374175,0
37.65475,-122.37779,18
39.033616,-109.701183,1796
37.905927,-121.919811,346
37.422909,-122.086585,4
33.356285,-116.955971,1276
33.874662,-118.294465,13
37.918584,-122.260901,344
38.265553,-122.673456,34
37.348847,-122.232911,622
33.169983,-117.283602,77
37.477915,-122.29169,112
37.961253,-122.140852,154
31.784155,-109.304212,1936
37.577406,-122.471165,61
34.034733,-118.682806,58
37.713362,-122.381387,0
35.915152,-106.594791,2711
44.190892,-119.318492,1519
39.075427,-120.226221,2254
39.139264,-120.221972,2067
34.226095,-118.179566,525
37.49854,-118.201214,3356
46.488228,-122.282295,282
48.953263,-121.667568,1623
38.437984,-122.500558,386
32.831172,-105.634978,2349
42.214791,-120.297932,1869
35.663936,-116.297704,132
40.320269,-105.606345,2654
38.647513,-122.579512,684
34.082131,-118.566384,261
35.168458,-106.429397,2386
38.781347,-121.035101,258
31.480899,-111.27736,1248
32.410532,-110.714762,2479
32.145213,-107.616874,1558
36.101239,-115.021419,501
36.158688,-115.430646,1255
38.57193,-107.708692,2431
37.796355,-122.236237,20
33.702897,-117.648912,427
34.188502,-118.177507,336
37.717891,-122.40883,103
37.855762,-122.207,329
32.599325,-116.941706,84
34.774799,-116.832143,1090
34.222411,-119.004653,47
45.964468,-123.675344,738
34.885423,-118.6602,1228
38.923222,-121.038418,195
44.50047,-110.8389,2220
37.52413,-122.323543,101
37.798233,-119.13079,2401
32.425477,-110.908547,836
38.02333,-122.193722,187
32.388902,-110.7094,2133
38.617912,-121.311479,37
35.130961,-120.638535,0
36.429073,-119.023833,168
32.232842,-110.900364,765
32.947428,-105.722417,2704
37.806451,-122.227039,64
40.043718,-105.1906,1564
41.339861,-122.072208,1415
47.389812,-122.338745,0
38.318377,-122.925097,27
44.798544,-115.521579,1630
37.807075,-122.258686,13
36.361345,-120.827423,985
36.335259,-112.354345,2113
33.717175,-118.314322,103
48.57187,-120.848328,1887
38.684917,-120.832654,534
32.615782,-116.954651,164
34.299583,-119.197779,205
37.719383,-122.41993,134
32.916747,-110.734381,615
31.705825,-110.876684,1888
47.171187,-122.530035,77
40.462505,-112.613153,2828
37.677316,-122.401428,90
34.18592,-117.52322,894
34.136554,-118.2942,299
34.015051,-119.362374,0
32.126373,-110.933847,783
34.194947,-118.095513,790
37.246544,-121.872811,61
38.455091,-121.613454,1
32.83668,-105.714462,2431
31.796273,-110.751991,1607
41.477358,-111.484075,2623
43.67147,-110.950087,2581
32.421667,-106.676517,1354
37.901142,-122.268028,245
32.771568,-116.819568,236
37.159954,-121.898416,934
45.258869,-117.17704,2481
38.532834,-122.689326,414
40.203762,-120.715835,1854
38.50089,-106.140801,2527
38.931965,-120.011726,1900
32.554093,-117.085668,9
34.815653,-119.007388,1638
37.261403,-122.408858,7
33.992587,-118.26641,56
37.688004,-122.435518,333
37.788112,-122.135598,247
37.873157,-121.923815,783
41.29205,-121.538178,1236
35.386278,-120.506279,557
41.8956,-120.1677,1742
38.452923,-123.053314,7
33.825676,-118.384472,31
37.842187,-122.272478,28
45.612864,-122.630639,3
37.975813,-122.53508,30
35.212929,-115.86662,693
38.467789,-123.012469,18
40.399165,-111.64447,3138
35.444458,-118.908136,158
38.461503,-122.561481,583
37.160179,-121.873823,700
41.564154,-111.938131,1728
38.782138,-104.647133,1791
31.725088,-110.880087,1484
46.81291,-109.49682,1693
34.18989,-109.299815,2072
34.103858,-118.731508,238
40.146614,-105.303944,1860
36.298942,-115.683474,2890
38.194683,-122.96299,99
43.73035,-116.139107,1538
36.394512,-105.262821,2713
32.638733,-117.140606,0
37.677037,-119.623842,2112
34.218117,-118.548489,238
36.240763,-115.543512,1823
37.311611,-121.73371,330
37.896751,-122.64051,0
36.125686,-121.55661,1126
37.773858,-122.456471,82
34.304078,-119.283378,171
38.497894,-122.358589,165
34.043488,-116.502003,690
38.468457,-123.016575,18
34.108547,-118.936999,585
34.303538,-118.494975,380
33.964722,-117.919724,269
39.528355,-104.776567,1769
37.754148,-109.698824,1943
47.678264,-122.255213,10
40.410428,-121.477885,1976
38.578026,-121.458817,12
31.561768,-109.723272,1240
34.093414,-118.585792,364
37.809006,-122.261719,0
34.147785,-118.144515,275
31.445191,-110.312875,1747
33.666786,-116.703545,1432
37.383467,-122.373473,84
37.938862,-119.245572,2918
36.757513,-121.504996,864
36.092933,-121.422928,555
37.635441,-112.139511,2279
44.171388,-124.104775,27
37.186066,-122.335167,68
33.012613,-117.271244,0
39.316634,-117.785375,2097
41.634012,-112.010536,2804
41.37715,-111.784549,2520
32.764705,-116.986838,253
34.419724,-119.664719,0
37.189035,-121.534585,763
32.3621,-106.558487,1919
34.164025,-118.421097,203
37.175808,-114.212837,1165
44.02334,-121.682945,1905
32.993155,-117.021154,259
34.014328,-118.376645,113
37.31051,-113.052619,1847
38.734719,-106.407983,3753
33.866788,-118.217755,26
37.843222,-122.284753,10
37.892905,-122.242842,273
37.466139,-122.289591,187
36.981324,-122.023627,8
32.873829,-117.219599,106
33.780872,-116.318998,43
33.566782,-117.584663,147
37.775678,-122.146255,206
37.674787,-119.784355,639
37.440012,-122.148225,12
36.898304,-121.634068,26
37.994219,-122.760362,130
33.877227,-118.360514,31
33.365659,-116.415028,321
37.786549,-122.161491,271
37.877588,-119.377024,2629
36.5091,-121.186,396
36.953215,-122.056235,16
36.355212,-120.8145,964
37.496023,-118.175983,3141
38.555042,-107.686907,2498
35.707556,-114.712387,239
33.722245,-116.374456,69
33.981908,-120.014027,0
37.924837,-122.67643,0
41.240473,-105.393947,2712
33.825194,-116.316339,137
34.120374,-118.287087,251
38.640317,-121.23773,34
36.470144,-121.186819,524
34.187244,-106.827924,1556
34.06259,-118.529427,222
36.816619,-121.739494,0
34.133393,-117.852484,257
34.133438,-117.852639,257
34.057978,-118.527218,118
39.353743,-120.36228,2352
37.439466,-121.959863,-1
37.82785,-122.1847,414
33.782806,-118.3482,138
37.741587,-122.420556,26
34.406387,-119.843887,0
43.917743,-122.992081,162
38.871151,-122.41931,650
34.253646,-118.772909,253
33.998699,-118.069785,57
37.479921,-121.656344,1085
32.7774,-117.084769,97
33.927059,-111.406935,1746
38.753682,-120.974199,257
33.138688,-116.375495,437
37.791468,-122.475323,24
34.130167,-118.279698,249
32.641684,-105.690787,2172
37.288851,-120.861592,25
43.931465,-122.768426,388
37.951553,-122.537563,7
37.929377,-122.338823,13
33.99987,-117.800542,301
37.676854,-122.402384,90
39.337648,-119.744009,1768
37.913207,-121.950141,355
34.203436,-117.93756,805
34.49754,-120.232392,109
37.092206,-121.720619,181
37.95256,-122.76432,187
32.823483,-117.01522,175
34.128013,-118.206289,245
34.115842,-118.759751,398
32.56423,-117.056945,36
35.7713,-120.986978,520
45.188185,-121.792092,1236
32.718353,-117.150453,33
34.592861,-118.727667,1052
37.921475,-122.697412,23
40.008295,-105.27496,1627
37.8935,-121.939667,403
37.080901,-121.529864,250
37.937799,-122.513676,0
37.770189,-122.464316,96
34.399782,-119.528546,0
34.281899,-119.197982,102
33.883349,-107.514181,2660
31.741102,-110.886853,1418
34.051568,-119.570082,0
31.904185,-109.156024,1492
31.679868,-110.885364,2017
37.396735,-122.145407,62
39.820398,-111.867675,1493
45.441783,-122.680651,89
32.948178,-105.75179,2650
33.746217,-109.369775,2315
33.002247,-118.555879,34
43.776854,-114.640588,2527
33.826344,-118.343461,28
34.443392,-119.176119,427
31.78214,-110.886921,1139
37.764667,-122.437167,55
33.884209,-117.109786,437
37.456561,-122.381592,195
37.664597,-122.53752,0
34.017516,-118.28781,65
37.806272,-122.258728,13
37.335317,-121.883652,22
38.257393,-119.233427,1975
31.462237,-110.365043,1814
33.86247,-118.195512,12
33.646848,-111.837035,600
37.872397,-122.287828,26
34.080639,-118.822838,448
37.886325,-121.910287,876
34.422381,-119.887362,21
34.425908,-119.807176,11
38.151608,-121.289118,16
34.159828,-118.289597,146
36.547803,-121.170184,486
37.192356,-121.708002,97
37.770282,-122.509274,0
33.797465,-118.382332,158
37.5033,-121.823517,145
37.178056,-121.840278,439
36.425353,-114.51259,605
41.98642,-122.449905,843
32.822892,-117.014885,175
39.634581,-123.782771,112
35.850357,-117.976718,1553
37.559175,-118.67511,2132
33.704197,-118.004519,3
33.82297,-118.091008,14
37.717833,-122.421,134
36.490994,-121.171853,369
37.516249,-121.837778,257
37.688283,-122.438963,333
37.454097,-122.3884,98
35.897252,-115.468681,1403
44.405228,-121.753975,1178
39.396818,-122.605437,709
34.236645,-117.860916,495
34.170269,-118.470694,210
37.826672,-122.389375,0
34.133638,-118.632764,328
34.149475,-118.286583,155
34.456853,-119.7099,224
34.126008,-118.110455,215
37.94138,-122.410655,0
40.856542,-122.813263,742
38.280139,-120.970535,106
48.608403,-123.152265,0
40.410255,-121.47782,1976
35.565188,-106.102574,1862
31.39743,-111.034478,1194
36.397772,-120.670912,1264
37.503589,-122.479973,0
34.033328,-118.313492,62
36.144554,-115.420402,1114
38.3997,-121.37199,18
37.19397,-121.96206,523
37.806049,-122.258496,13
35.377731,-120.856962,8
32.820272,-117.231006,67
38.01354,-119.146341,1948
38.893771,-120.112608,2549
35.136079,-106.480407,1936
33.419891,-111.927644,362
33.783518,-118.291197,17
34.023675,-118.417283,47
37.901924,-121.949361,360
32.385441,-104.270811,995
31.457518,-110.37293,1959
37.880352,-122.555008,183
37.253528,-122.229789,160
38.448657,-122.70382,55
36.602312,-121.854353,7
34.154645,-118.3275,162
37.557923,-122.421823,236
37.821201,-122.185167,433
32.775653,-117.080925,80
34.129644,-118.209656,182
34.153149,-118.163383,253
38.514393,-122.075529,148
36.50598,-121.191222,371
37.397812,-121.796753,309
37.319552,-118.311873,1224
34.097545,-118.813286,549
33.887369,-117.883452,86
38.534659,-121.60542,2
41.926755,-120.255132,2238
35.274858,-106.418789,2146
39.226018,-114.82513,1981
34.173558,-118.370797,194
38.118695,-119.082803,2197
47.304153,-122.518128,0
33.304083,-116.871617,1356
40.647902,-122.628998,463
35.036761,-118.770039,348
34.273372,-117.128223,1454
47.241941,-118.077793,570
31.548292,-110.141405,1238
38.512073,-122.096541,66
33.60409,-117.849528,103
37.766933,-122.47079,85
44.965557,-123.261881,106
45.343217,-111.372626,2731
33.949038,-118.194742,38
40.48118,-121.452422,2243
37.414703,-122.069655,10
33.860533,-115.793802,715
36.96761,-121.994029,0
36.384611,-105.261376,2781
40.607464,-111.06566,2602
37.047004,-121.896307,276
34.423722,-119.885712,21
38.952233,-106.449583,3732
33.313216,-116.576032,1900
46.869961,-113.9759,982
43.790428,-110.681763,2131
48.663253,-119.93985,2242
34.211058,-118.805,376
35.032284,-111.721317,1971
33.313216,-116.576032,1900
37.678284,-122.407072,90
32.231971,-110.952314,745
36.505661,-121.190093,371
40.139948,-105.300779,1851
37.21896,-122.019213,690
32.584203,-116.758558,427
34.116486,-118.352753,317
31.756752,-111.519827,1136
38.080257,-122.972696,16
37.970383,-122.338888,25
38.568443,-122.685889,375
38.953274,-120.106621,1898
34.063595,-118.357593,79
32.836231,-105.715162,2431
39.642038,-106.378097,2516
32.84052,-116.98466,102
40.042165,-120.866993,1899
37.7855,-122.402667,30
39.288372,-120.373727,2205
37.621676,-122.493739,0
46.144385,-123.929814,3
37.881079,-121.916531,1000
36.49065,-121.14923,423
36.387017,-121.549508,614
37.097578,-122.27564,0
34.017517,-118.288438,65
47.986658,-123.461373,1398
33.669345,-118.374766,0
37.514223,-121.828016,149
38.900409,-122.751584,732
38.064654,-122.808921,1
38.603427,-109.248807,2444
34.514283,-119.634553,550
33.807175,-118.084776,13
40.357205,-105.69996,3349
34.136663,-118.423042,294
32.904371,-117.195021,104
33.963431,-117.499628,202
43.718228,-121.276753,1988
38.074311,-122.913857,0
35.129464,-120.632255,15
32.804193,-105.804123,2883
37.843202,-122.284551,10
46.595149,-112.052923,1280
35.211623,-111.931834,2112
32.775017,-117.240628,0
47.969075,-123.514937,1472
43.790428,-110.681763,2131
37.807886,-121.937507,175
37.871247,-122.263888,82
34.41646,-111.155891,2370
38.040478,-122.796646,31
37.767025,-122.510178,0
34.137931,-118.953867,511
36.577167,-118.775654,1775
36.479802,-121.212791,552
32.831829,-116.854196,423
38.863432,-104.603361,1935
40.575896,-104.828857,1561
38.127197,-122.955105,9
34.43647,-114.260836,259
39.61911,-121.141493,1039
40.720512,-111.973129,1299
34.319747,-110.69448,2202
31.908987,-109.251808,2041
34.029666,-109.415605,2749
39.421654,-120.65738,1824
33.720694,-116.700434,1684
33.718003,-118.314278,103
37.404383,-121.953906,3
31.725137,-110.880117,1484
47.987252,-123.437932,1215
34.25808,-118.579109,286
38.223887,-111.348152,2197
33.986018,-118.343472,68
39.086637,-119.397354,1598
32.556217,-117.084865,9
37.558112,-118.236552,3592
34.136663,-118.423042,294
33.09897,-116.47229,687
39.159933,-108.786341,1362
43.916911,-110.609976,2143
37.822357,-122.184128,433
37.876088,-121.92231,1078
47.517591,-121.808064,129
34.011691,-118.474323,45
37.366467,-122.249345,536
38.940831,-123.725958,0
34.4334,-119.840639,6
38.652445,-121.208593,81
33.374262,-105.809455,3456
37.717404,-122.466034,103
37.743669,-122.409398,34
32.241118,-110.724227,815
37.400506,-121.795893,311
33.804978,-118.230563,9
40.593321,-122.37687,154
41.220084,-112.161394,1281
36.688443,-121.800217,3
33.744536,-118.41095,0
32.554261,-117.085936,9
32.739395,-117.032614,133
37.194164,-122.322136,130
37.277519,-122.151414,780
44.796637,-110.433669,2921
34.133396,-117.85256,257
34.303317,-119.283928,48
33.867361,-118.216711,21
32.861659,-116.434719,1791
37.690474,-122.422598,73
35.114358,-120.627838,0
36.255517,-115.655937,2599
33.771888,-118.326737,148
39.428338,-105.070274,1929
31.489293,-110.686128,1417
37.440019,-122.349524,402
34.014053,-118.473305,45
32.977987,-116.41677,535
37.865682,-122.278348,33
32.730801,-117.146959,78
41.240473,-105.393947,2712
37.947239,-122.591888,252
38.006564,-122.99035,62
39.679028,-120.463618,1801
38.730459,-104.829778,1887
39.752418,-121.818066,70
38.123678,-122.613215,40
47.390545,-122.489901,74
36.106,-118.533,2211
45.382115,-122.832799,33
33.759439,-118.09688,7
37.842187,-122.272478,28
34.046939,-116.567024,784
33.861031,-118.324447,21
43.265581,-118.845034,1281
34.274416,-117.452886,819
34.1282,-118.209495,182
43.61599,-116.228943,837
33.839615,-118.096097,15
32.590752,-114.706172,29
34.128809,-118.516454,581
37.18722,-121.776471,143
37.533795,-122.282295,0
38.797445,-121.245467,72
33.769582,-116.711822,2113
38.454058,-122.66469,123
47.634993,-122.362961,119
37.698233,-121.927138,112
36.146323,-115.419362,1114
37.842187,-122.272478,28
38.93451,-120.057757,1910
32.897339,-108.232262,2097
37.173835,-121.859676,390
39.979886,-105.088185,1578
33.733196,-118.320831,206
33.696409,-116.373764,128
36.263393,-115.611922,2135
45.633847,-122.649933,61
38.430729,-122.864905,63
37.769108,-122.465667,96
38.001438,-121.711435,1
36.576381,-121.183734,426
40.08928,-121.319854,1589
32.253072,-106.822375,1173
38.482435,-122.873105,104
34.040212,-118.217245,90
37.378784,-122.082412,39
32.72956,-117.148492,78
36.523092,-121.141617,369
33.930788,-112.69339,626
38.542304,-121.755725,14
40.775739,-111.885754,1388
43.825786,-117.020609,668
38.508593,-122.097903,66
33.718175,-118.321227,0
37.915408,-122.383009,2
38.015389,-119.150475,1998
33.554744,-111.875755,408
37.086765,-122.061556,205
44.392687,-104.132946,1595
35.881245,-115.530253,1457
32.243543,-111.169248,876
38.770667,-121.13256,131
46.980738,-123.094817,194
37.43967,-121.959695,-1
36.63906,-121.75944,124
34.082516,-116.241113,1231
34.418541,-119.798506,34
34.017507,-118.287676,65
36.910949,-121.26408,653
37.307478,-122.178361,633
37.76447,-122.409317,11
33.698067,-117.762864,59
37.767023,-122.470932,85
44.234102,-121.703787,1431
32.86906,-116.923657,122
35.193651,-106.401558,2578
33.865619,-118.1936,12
32.575727,-117.127908,7
35.79503,-106.277316,2034
34.422229,-111.143317,2353
36.602835,-121.856371,7
37.765933,-122.500612,22
33.770892,-118.326347,148
34.107638,-118.323901,130
33.972253,-116.175105,1334
38.656112,-121.201408,53
37.910043,-121.937502,488
33.962923,-117.926353,281
40.182184,-105.295121,2059
38.287229,-119.729425,2137
37.195778,-121.958346,454
31.876885,-109.062456,1280
37.929396,-122.338836,13
32.204086,-110.72073,873
40.761615,-113.010013,1421
37.833961,-122.495317,128
45.497218,-110.988393,2014
45.988291,-123.495622,298
33.6699,-116.694382,1337
31.760941,-110.844337,1335
36.091294,-114.965851,475
33.158093,-117.350594,0
37.432908,-122.095432,5
39.744533,-105.383785,2206
41.702815,-121.568432,1576
37.9078,-119.238547,3457
37.81845,-122.371697,0
35.234841,-106.411922,2294
32.858533,-116.916654,124
38.527058,-122.754413,187
37.459332,-122.28581,187
35.345475,-120.635537,563
37.732563,-122.419853,68
34.08092,-116.263441,1116
34.55097,-118.511345,546
47.591964,-121.501332,889
37.929717,-122.508842,0
37.797873,-122.414283,77
34.099909,-118.715762,179
40.40646,-105.798721,3623
34.237192,-119.259412,7
46.3572,-124.028632,2
37.451081,-122.193922,26
34.121824,-118.528592,514
32.827006,-117.074143,198
44.398056,-106.492778,1371
44.72197,-124.04984,73
33.202125,-116.434065,887
34.086523,-118.113389,131
33.782725,-118.344423,138
34.249045,-118.480951,283
33.345304,-116.368864,238
34.19784,-118.664165,293
34.162151,-117.846279,582
37.468695,-103.685792,1548
45.167158,-123.952523,64
31.882915,-109.205581,1681
36.019667,-118.253693,2840
34.717259,-119.924684,992
35.103057,-106.381494,2048
32.595938,-116.84391,985
37.109378,-121.358178,523
33.258065,-116.293848,161
35.048047,-115.39536,1303
37.450103,-122.394795,166
34.205279,-110.983149,1602
35.667704,-118.289881,815
47.384125,-121.390013,782
43.790428,-110.681763,2131
40.350384,-105.644481,2691
37.764422,-122.43705,55
36.822948,-121.665486,138
31.390287,-110.239425,1580
34.170482,-118.47785,215
37.871729,-121.918252,783
37.854353,-122.20321,329
37.765708,-122.470666,86
37.626537,-122.149117,-1
34.162274,-118.051836,264
33.797068,-111.793845,835
36.626442,-121.930711,37
37.364013,-122.157909,232
40.908379,-110.838809,2577
42.095462,-123.404288,1353
37.883323,-121.975965,152
36.934898,-121.742763,20
37.777677,-122.49531,78
34.149362,-118.16689,307
34.096639,-118.716683,183
37.907632,-122.246881,324
40.904567,-111.865809,1401
40.107659,-105.740977,2546
32.85773,-105.599865,2244
46.576581,-114.13615,1143
34.429703,-119.70658,46
33.27937,-111.159583,755
38.940781,-123.725572,0
34.082443,-117.764319,295
39.304292,-120.11145,1785
38.255772,-119.230771,1975
37.20605,-122.037099,610
37.552086,-122.092145,33
37.823536,-122.319717,0
41.426559,-111.962885,2387
32.200325,-111.035767,805
35.237378,-120.473063,267
33.765992,-118.30538,43
34.536906,-118.153773,1104
38.677646,-121.19223,83
32.362563,-106.559137,1919
33.725577,-118.331384,160
32.905752,-117.082555,216
36.208812,-111.981327,2554
33.460191,-111.945823,394
33.058417,-117.075149,107
38.468456,-123.016575,18
34.774799,-116.832143,1090
39.43195,-120.245705,1978
36.502105,-121.126638,402
44.922758,-110.434624,2078
38.458839,-122.551415,738
39.6255,-120.575097,1715
37.774363,-122.46643,96
32.656944,-116.948608,197
40.038334,-121.617226,1178
42.203508,-122.700241,538
31.70692,-110.863328,2051
33.19137,-117.212806,166
35.556851,-115.468082,930
34.022808,-117.18927,425
38.051973,-122.226984,0
34.025172,-118.814353,29
33.391211,-105.811905,3313
33.991809,-118.297067,51
33.985455,-118.283392,48
34.129347,-118.828002,324
37.202612,-121.76369,134
37.896161,-122.25546,314
34.451755,-119.135487,663
34.141051,-118.123183,230
34.133529,-117.85251,257
37.896035,-121.869957,200
38.939684,-120.391939,1671
31.933968,-109.263465,2368
38.657666,-121.196998,46
34.100624,-118.01327,93
31.538849,-110.76092,1236
32.948715,-105.748433,2685
33.930845,-118.435063,0
38.055875,-122.562636,241
34.021266,-118.499095,45
33.904616,-111.832611,1044
34.529629,-119.926997,957
33.898428,-117.507414,226
37.411086,-115.394282,1512
33.809072,-116.774909,1717
37.431829,-121.971785,0
39.430472,-105.068191,1929
40.265152,-111.62522,1637
40.309781,-105.640984,2790
31.497281,-110.844771,1165
32.232178,-110.955658,745
37.320498,-121.707717,443
31.904185,-109.156024,1492
40.502808,-121.164469,2001
38.893783,-120.112645,2549
41.344325,-111.540464,2002
31.816714,-111.327116,1023
32.821937,-117.07515,157
38.280139,-120.970535,106
38.062413,-103.678674,1267
47.371133,-114.258057,785
32.557225,-117.086252,9
34.127022,-118.14325,239
34.412355,-118.914433,214
37.116697,-122.305666,32
37.7615,-122.435,55
32.844027,-116.992735,102
36.484117,-121.165831,399
37.82524,-122.052857,408
34.157457,-118.509869,290
37.846113,-122.231025,136
37.864639,-119.537945,2636
36.37625,-121.552458,646
34.035182,-118.284759,69
33.335387,-116.37386,233
37.963822,-122.624244,352
47.876096,-114.034798,880
34.407532,-119.843758,0
36.36201,-120.759397,840
36.954007,-122.026348,0
37.929167,-122.577833,695
37.37123,-121.842222,38
34.016944,-118.287688,65
39.576156,-120.347371,1515
37.685901,-119.082184,2780
40.456895,-121.48398,2259
38.369537,-122.49758,179
39.006233,-114.319489,3290
34.017658,-118.288625,65
34.129,-116.044,600
38.117002,-122.946625,0
38.663518,-121.191057,46
36.428275,-121.181625,661
37.507133,-121.829742,263
42.134907,-113.100465,2095
34.1127,-118.229333,192
38.486227,-122.143186,254
43.344102,-122.736959,355
33.25063,-116.293547,161
34.080207,-119.739257,0
37.87064,-121.919327,783
39.579168,-105.934738,3520
37.88492,-122.453019,169
34.214959,-116.803046,2515
32.267867,-106.828068,1182
37.121505,-121.665481,128
37.828595,-122.174758,353
38.096639,-122.852125,0
37.51633,-121.83207,149
34.035866,-118.166691,89
32.554455,-117.086231,9
40.546125,-105.072371,1529
32.217753,-110.883876,773
34.757512,-111.764265,1179
36.970311,-122.010381,18
44.841249,-110.433715,2499
34.035768,-116.18175,1237
34.097195,-118.813816,549
31.345358,-110.256042,1603
31.799008,-110.796888,1416
38.27539,-121.823185,5
37.897585,-122.558888,196
46.731049,-116.989708,806
37.865682,-122.278348,33
31.349425,-110.274105,1810
39.042423,-108.030905,3282
37.875145,-122.238719,335
40.025341,-105.247223,1613
32.841164,-117.033169,109
37.3554,-122.243,514
41.036247,-124.118309,0
37.842187,-122.272478,28
36.562744,-121.026206,992
33.698751,-117.046967,468
37.363386,-122.177668,243
40.090251,-105.167374,1565
41.108649,-112.005943,1422
32.822772,-117.070649,206
37.475778,-122.290122,112
33.312032,-112.023672,391
39.71688,-121.720025,178
40.766691,-111.822045,1561
37.762458,-122.437697,55
36.099832,-114.943948,454
37.923272,-122.213903,173
34.783138,-118.124042,700
45.989562,-123.496954,298
34.22266,-117.667537,1240
33.358277,-112.022846,511
40.388551,-105.347482,2471
39.421391,-123.55278,119
34.014082,-118.37654,113
33.371308,-116.424123,368
33.912703,-117.235085,474
37.292186,-122.150677,610
32.902881,-118.498074,389
36.987275,-122.029367,7
40.948435,-105.075589,1881
34.222276,-118.195437,539
46.677131,-113.940074,1489
31.489187,-110.685763,1417
37.806417,-122.438812,0
38.455521,-122.668855,72
36.458086,-121.91406,251
34.19704,-118.630913,254
37.366351,-121.659008,644
37.931204,-122.680188,0
34.01844,-118.288218,65
38.956038,-120.107034,1898
37.674431,-106.653916,2517
36.80007,-121.784602,2
34.278319,-118.803234,218
33.751141,-117.694924,290
37.997999,-122.761616,130
32.304437,-106.593862,1696
39.050373,-122.26908,162
33.809246,-118.338864,32
34.126897,-118.211991,182
37.850037,-122.544536,74
34.056029,-118.246173,99
32.634412,-116.921137,178
36.438998,-115.357939,900
32.974518,-105.757262,2496
34.081917,-118.351333,69
31.343577,-109.069453,1316
34.149158,-118.757174,273
37.679677,-122.425632,241
37.842187,-122.272478,28
36.990149,-121.926312,47
33.966169,-118.443635,0
37.291063,-122.078804,177
37.551311,-106.398607,2901
40.766637,-111.82482,1561
34.031562,-119.799068,524
34.73353,-119.040002,1498
33.34934,-117.026619,233
39.917446,-105.289743,2309
33.526695,-117.259085,603
34.054803,-118.272562,94
32.243912,-111.165467,877
45.334717,-121.607588,1559
32.248412,-110.908054,747
33.716429,-118.313679,0
34.202859,-118.121665,568
34.303781,-119.283492,48
34.038269,-118.747551,41
40.981972,-124.093621,69
33.326476,-111.032896,1273
37.209971,-121.881387,119
36.201793,-121.729022,226
36.266881,-115.610713,2254
32.203675,-110.709873,868
38.577095,-122.711547,356
46.956917,-119.987984,211
37.369654,-122.383474,73
37.152112,-119.376392,515
33.235942,-108.236967,1870
37.218035,-121.709943,316
35.362684,-117.985283,786
35.576788,-114.253192,1220
34.004877,-118.381403,92
37.828243,-121.902073,362
34.074517,-118.715637,333
32.248251,-110.908311,747
41.44577,-120.239769,2184
32.109872,-104.471898,1115
37.061761,-104.491976,2247
34.191909,-118.885043,291
34.049572,-116.569405,784
34.012808,-118.390002,37
32.243317,-111.16623,877
35.129394,-120.632554,15
38.554567,-107.68662,2498
34.181599,-118.050091,553
37.083214,-122.211798,197
36.439453,-115.361574,881
33.883349,-107.514181,2660
34.03754,-118.751413,130
44.932103,-110.727818,2212
37.481086,-122.156356,0
34.199112,-118.253121,624
34.257916,-103.351462,1241
36.952027,-122.056947,16
38.13714,-119.22835,2377
32.7622,-116.213372,335
32.855139,-117.217899,79
39.731012,-104.960572,1640
34.189992,-118.100959,381
32.83485,-117.201217,106
47.257028,-122.180778,159
32.23156,-110.96698,723
34.312492,-118.068643,1082
31.759203,-110.844197,1335
37.618564,-121.752829,173
34.01673,-118.287705,65
41.098989,-122.112048,654
38.611836,-122.781988,42
37.864326,-122.24247,118
33.661216,-117.840428,8
33.904313,-111.821258,1023
32.281502,-111.031635,680
36.515912,-121.942282,0
40.094317,-105.293392,1912
34.106315,-119.019739,95
31.760519,-110.844001,1335
33.338408,-117.38897,122
32.858926,-116.434086,1791
37.867055,-122.238801,276
47.654411,-122.295653,7
36.164842,-115.576297,1959
34.046899,-119.555991,0
39.399151,-122.610748,744
32.79393,-117.18644,68
38.612018,-122.783084,42
33.882897,-118.383217,44
32.730009,-117.151566,67
40.701118,-105.240547,1671
31.737243,-110.884368,1418
32.423677,-106.676537,1354
32.795936,-116.760638,485
40.766782,-111.824001,1561
37.563951,-118.78551,2337
33.946547,-118.388516,41
31.782398,-110.841127,1266
32.664413,-117.028163,27
37.441702,-119.542569,1834
41.82644,-115.419994,2044
36.117814,-121.461362,648
37.749543,-122.469472,148
37.713542,-122.390372,22
48.790786,-121.867608,1880
34.232293,-118.304868,527
45.533993,-122.712242,24
38.269453,-119.123505,2413
37.907072,-121.95422,372
42.165657,-122.681797,862
40.806025,-111.857047,1653
34.550998,-120.074902,253
32.658034,-117.084439,5
37.754908,-122.505936,19
37.933028,-122.126985,370
38.151608,-121.289118,16
37.502719,-122.469421,0
37.359888,-122.186621,245
34.301863,-118.172847,816
31.431981,-111.188517,1260
32.870747,-117.248519,120
37.701381,-122.437334,225
38.455479,-122.70536,58
36.100855,-115.021588,501
40.749445,-111.921173,1291
37.972058,-122.6344,345
33.74987,-117.684097,303
36.224581,-118.074424,2065
38.574604,-123.299074,289
37.930905,-122.400234,0
32.354965,-110.723268,1643
42.111222,-122.534157,788
34.090893,-116.168678,1222
40.247807,-105.212803,1758
35.821694,-106.54256,2592
34.07484,-117.661408,321
33.710392,-117.61854,491
48.025052,-122.680198,41
43.037143,-112.657794,1327
34.018638,-116.2929,1397
32.272674,-110.906307,724
37.737647,-122.209503,0
36.592777,-121.834167,46
33.788863,-118.410536,0
38.907568,-123.227421,391
37.3967,-121.799195,309
31.444044,-110.316827,1918
37.319658,-122.017174,62
34.419841,-119.830236,6
